MORTGAGE_TRDLN_TOTAL,RECENT_OPEN_ACCT_TRDLN_OPEN_TOTAL,TERM_OF_LOAN,ALL_TRDLN_TAGGED_TOTAL,DEROG_TRDLN_TOTAL,INQUIRY_CNT_TOTAL,CREDIT_SCORE_AVG_CALC,FE_RESIDENCE_TOTAL_MONTHS,ALL_CREDIT_HISTORY_MONTHS_TOTAL,CASH_DOWN_CONTRACT,RECENT_OPEN_ACCT_CUR_BAL_OPEN_TOTAL,COLLECTIONS_CUR_BAL_TOTAL,CREDIT_CARD_AVAILABLE_TOTAL,REVOLVING_AVAILABLE_TAGGED_TOTAL,CREDIT_CARD_CREDIT_LIMIT_TOTAL,BANK_CARD_CREDIT_LIMIT_TOTAL,CREDIT_CARD_CUR_BAL_OPEN_TOTAL,INSTALLMENT_MO_PMT_TOTAL,REVOLVING_CUR_BAL_TOTAL,FE_DEBT_TO_INCOME,AUTO_ORIG_BAL_PAID_TOTAL,VEHICLE_MILEAGE,AUTO_ORIG_BAL_MAX_TOTAL,INSTALLMENT_CUR_BAL_TOTAL,PAYMENT_AMOUNT,FE_LTV_BACK,AUTO_PTI_TOTAL,OPB,LTV_FRONT,INQUIRY_RECENT_CNT_TOTAL,DEALER_RESERVE,AUTO_CREDIT_HISTORY_MONTHS_MAX_TOTAL,FE_TOTAL_INCOME,DEROG_CUR_BAL_TOTAL
0,0,75,14,10,25,651,52,125,1873.66943555105,0,1056.89688110673,2414.39449045883,1424.61585778202,8863.07476814137,15432.4777381931,2434.77210962069,1653.91643973044,4206.33091744362,704.655213643099,27729.6354904263,51132.3493752709,23813.6806089158,27708.6259156566,511.08086246839,0.18240817865951,0.13575625500171,26704.8107165003,1.2117078460053,13,2,47,5673.21031104515,2411.72669285195
0,0,75,11,6,36,650,64,131,1147.37442256376,0,667.133235236424,2353.37530850299,1994.65262112708,10768.6362938523,13651.1397383612,904.904592948038,1809.44912478228,1703.94158169158,786.184530108246,24241.5606297562,34264.5064681176,20388.8985584945,30286.3557285788,552.145956325834,0.197678694477741,0.155911225714745,29727.1121616479,1.21292900390467,11,2,58,5251.82651709735,5821.9581538939
0,0,75,14,7,31,659,67,169,1608.78438700954,0,948.400006726582,2354.13682907188,857.844089521927,7363.56619371294,5864.2938751811,2659.96319977914,1789.26707658165,5207.20211169658,527.985638891863,27199.939984857,47971.2314052292,20803.8812518707,41628.2031684596,510.535365162748,0.196358049611394,0.146027717522342,26648.0372445676,1.20853700580749,13,2,46,5708.2598591879,4644.43255347099
0,1,75,12,7,36,656,45,137,646.990737579684,0,154.131565230041,2594.32778825158,842.871480291597,7816.21429557346,15073.3014364974,2259.96372321589,1427.96989839269,3838.16598878574,937.007949558373,32883.2733132215,49000.7893682689,23798.0817400244,35427.3045407079,506.906487036433,0.142626382624661,0.168144728172913,28743.7523887994,1.21147949461045,12,2,43,6470.42543493938,3000.95480812094
1,2,75,17,14,58,667,116,247,3760.26783945592,117.76880207236,2560.60908308423,3465.37806128118,5281.88787572465,23553.0836527763,32990.98678487,7396.14283690301,2557.50927596882,6934.60665751187,1381.80260597748,66927.7921256716,59380.543705111,36467.6024879773,87195.1620418561,558.184801902229,0.20551844675718,0.193119797970099,33380.9697143911,1.2197008996126,17,2,83,6970.13159660845,13932.843381319
1,1,75,15,15,56,671,110,181,4031.50835606069,1492.26242577597,3306.39641991661,4069.80096995631,5544.56431186323,15493.5786264542,16760.2508548415,3651.04207199471,2259.30224881267,9062.17832556966,1366.65413441906,76923.8005556588,70678.0457108595,32702.3111409363,69161.7583402292,577.377751022921,0.22941797029039,0.170964502546368,34025.8432396859,1.22678117367891,16,2,67,8029.76958733826,14398.7634954496
2,1,75,18,14,47,673,162,236,2811.997447435,1055.93098510413,2766.60805214893,3842.5761575171,2471.50590628273,25188.7322916522,30491.3864282903,4028.57425364323,2426.00519494923,16287.1844765829,1163.07020393317,45216.0016877377,63798.1081623643,30428.6175921663,58533.7287310616,589.130724855543,0.210357563535492,0.175176247481919,33136.6708200133,1.21507804005459,19,2,74,7588.53683458273,7261.62447811273
2,1,75,19,11,50,673,178,213,2756.12480212383,1221.58899363137,3158.89658195426,3252.03279898277,3963.79654115741,27144.2669406186,34005.1696424153,3642.29239852421,3169.47291547243,13690.8240318278,1009.63536576496,77082.0259486975,78628.7891310961,35958.7754965179,57590.5810967845,585.021851218232,0.224118134530453,0.185480445640866,32697.4170763988,1.22168862838664,18,2,70,7861.66707666812,18614.5091300261
2,2,75,21,13,43,667,111,203,2002.75130510989,1979.14244418324,1864.3942493885,3222.08298836998,6026.27061400597,24355.4575003642,33018.6505550215,7354.18366976929,2809.32113315259,19527.3545781109,1318.20267988794,61803.3623392859,74347.3552632981,30014.3079677911,61368.9570554575,555.906076269592,0.230060357641052,0.17080962067716,33968.9124874035,1.21724182899504,19,2,70,6646.73811266766,10663.5223312194
2,2,75,17,18,56,669,155,242,1989.25587013243,1497.79560746526,4699.78313857878,3192.38876714591,3864.36452997648,22405.0972596404,24104.1199010232,7457.91913220499,2910.58325196654,19077.6703832888,1121.67397956665,42030.0156076974,70932.5033245715,32089.6823210826,70748.2514524319,568.08548112979,0.227143895124125,0.175693562662041,32390.2262790455,1.22617326226218,16,2,84,8603.50701631468,16674.7342939362
1,2,75,20,17,47,677,138,225,3908.63520007262,920.271319541063,4284.41944784877,3961.03912305439,2942.61083531981,15862.1238809064,17244.2537346631,6839.04435222888,2189.64525678261,20341.6244237736,1355.91720742997,40344.217831525,72110.6549210179,31001.0472092513,63025.7535026021,566.295484181,0.209560583630231,0.178707556804271,33269.2952971759,1.22333921281632,20,2,75,7079.99508150407,16861.2108221777
2,2,75,18,16,46,670,207,238,2766.13415603181,1300.21757948701,4114.98230258707,3556.08577188345,3481.06714608886,20962.3636355561,37329.3176502492,5790.60005817598,3023.35747092085,7228.96679388364,1141.07323754327,52790.1932582737,79588.5189706563,28912.1530713841,53839.6751338281,576.300001628239,0.230114075474954,0.186818820065029,33008.5576659632,1.22610615287393,16,2,72,8053.5542009428,11056.1254090117
2,2,75,16,12,42,670,208,234,3336.11269050828,1996.23590274302,1603.56391110326,3467.05795935275,5005.99085590947,14606.0051743266,34574.9844217518,6919.7542078307,2182.43156876075,18046.0848502355,1307.90140814773,52693.0264109657,78439.4798020074,37089.2913254702,57188.1500748188,622.79328932833,0.22407490193384,0.169843765764446,32799.4958608048,1.22074884865609,18,2,84,7981.53439922509,8790.65937645887
2,1,75,17,14,46,677,185,213,2394.29816772353,1691.91101459335,3028.38719053656,3013.87031385076,3200.41533097243,18739.7571078777,37541.4390376913,3673.56233151624,3047.2077197617,15640.5297329839,1273.30842166458,72710.6334351509,64123.7219334254,36758.4425933635,77975.8876008086,568.591868297352,0.236215464588917,0.190591488994251,32113.7974482248,1.21734287079452,17,2,68,6726.01678146257,11977.1491451927
2,2,75,17,16,49,663,228,217,2622.75215041516,425.081589132521,3348.21699044141,3801.07376935177,5494.01030921224,15222.8312396991,34794.9265738696,4048.24829194885,2419.50054560148,11023.06500862,1295.40108856017,45730.9423866272,71189.7730871063,35282.947400463,94608.9340171493,606.923817006506,0.204877551599583,0.194025832121601,31570.8640969319,1.21395563944875,16,2,78,7955.28999885564,15541.1507239639
2,2,75,16,12,47,670,210,216,3302.26672523714,1182.33610300276,4162.99207838976,2717.74466138365,2642.51566577411,27878.6333307185,26368.5974503798,3634.00248934501,2370.34556069034,17518.9268563582,1041.61978694207,78281.5910250379,61361.4707285488,31484.7763257162,50679.0253581393,596.261763056982,0.221064720172164,0.17819065598466,32381.2992452094,1.2175859423177,17,2,76,7373.42726456541,11683.3265141778
2,2,75,20,17,57,671,210,220,3040.94844861373,1632.88640420936,2254.04602033971,2953.18736384784,2753.41165547063,15369.4499935189,33204.3912069346,4741.41871505858,2619.13024872551,21324.0724136895,1030.03801149064,65536.8833634188,67221.3986543794,36275.6593893433,67750.7942024206,607.121471782614,0.200645090214541,0.17064653770537,33880.5268440923,1.22283472959764,21,2,75,8592.46445906481,10477.0173666879
2,2,75,16,11,42,666,202,214,2655.40983987949,2236.58484701964,2253.03156649439,3437.10445488772,4959.73692830922,16922.8925454409,17650.9640268149,6507.09040671625,2648.76187597411,23920.3086231153,1005.12866762025,78686.9927719335,78498.2033079593,37306.5847607891,98349.1941117372,583.383371081127,0.232817887841582,0.180390837858921,30741.9378247285,1.2176285554977,20,2,84,8249.89282238355,8319.03925063096
2,3,75,24,20,73,684,268,264,4749.91767776335,10316.9578460083,7810.92025681804,4132.01666928214,9268.9345248757,34148.232029301,63838.5454644691,10514.6984097006,3713.42596147214,25061.220721067,1592.9464085366,100778.043771265,91606.4203019119,41273.5613291078,120116.440223871,654.594475397952,0.246209177088386,0.200667911815187,35369.4014531524,1.23058241383421,23,2,86,9530.26646471491,26947.6208412168
2,3,75,26,21,63,679,244,286,4902.32921259157,4059.09929489008,4959.30078983279,5552.17977793024,7353.2625076032,44777.2515817486,44079.0343856064,11558.5079250188,4169.48993466693,124297.220082814,1538.66245802562,102116.322724197,84303.6319961448,41737.5180141445,128776.114877224,665.469981624475,0.238028009192457,0.213894154880348,34413.0708673868,1.23129956268995,25,2,97,9232.7998739053,29841.4883143472
2,3,75,23,21,69,689,257,263,5249.74402279136,8699.60131128387,6145.06130470262,4655.23289815106,7234.32218335354,45097.5377381978,58328.5343009196,7719.73977306935,3990.09605948231,57473.0321513443,1443.24429472919,110567.803556457,84712.5914876259,37830.7839704973,138281.97325933,663.767563721891,0.252384075987054,0.214697829342648,34849.9380417611,1.23453469687575,22,2,98,9937.97167386998,19633.6032490404
2,2,75,26,19,72,681,281,263,4236.52748585661,3311.61517010734,6759.34226423788,5599.67914682828,8474.01735453594,43845.863201822,51641.8072458735,8662.33399270982,3330.65765286256,87740.5013164388,1570.74095703696,101922.401531389,85672.4738974422,38500.9266130811,119297.66782235,644.412739979342,0.251010631669986,0.207435396278884,35262.1840067583,1.23136952970123,22,2,85,9248.63162409996,28750.3715428768
3,4,75,28,32,76,696,325,382,9783.75690400029,51603.7109072728,21169.217928429,9296.29257283575,17052.5297179703,85884.5242135796,84010.9277743191,22141.714736139,6264.68587775657,215628.992327971,2672.51012804018,214267.931803256,118769.402587341,51130.6280420015,205596.074495262,738.491997856269,0.277106890307995,0.248921473229389,41571.8552928306,1.23830358598261,32,2,115,11228.9110703865,48209.0952899847
3,4,75,27,29,76,715,400,327,6550.42925911562,31802.1778506305,10634.3546808315,7460.38164180438,15745.2326979866,66227.6401919194,110923.093188868,25439.4613463694,9045.33509422442,214335.248404401,1831.17755821759,127911.59377822,105394.742006143,47291.4328864297,289555.294756672,703.210376585518,0.257939449698084,0.259439834476447,41787.9463938129,1.243405571637,39,2,114,12704.3475392669,32768.8152856436
4,6,75,46,40,125,732,650,480,15088.9860943047,134841.524503939,29403.8679812334,11027.932526367,35753.1757105689,109856.185593145,277056.662629662,40386.0710136841,12709.3551640444,425183.069727117,4082.30932383834,244445.576883316,122906.451131985,68441.8469754466,350583.303831922,825.055346179906,0.341235096854904,0.294395668860292,43883.8684213517,1.25452531846741,54,2,152,21860.7495937787,128250.50947593
