TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL
43.0,0.0,2022.0,2029.0,84.0,601-660,0.0,289.6207641448293,6.9370315478358995
72.0,0.09827571020487136,2022.0,2022.0,0.0,660+,20572.874196921606,401.1501615462942,9.15438126528005
72.0,3151.8144516732154,2022.0,2023.0,12.0,660+,15759.072258366075,401.1501615462942,9.15438126528005
72.0,2298.506767160214,2022.0,2024.0,24.0,660+,10945.270319810545,401.1501615462942,9.15438126528005
72.0,1348.923043876103,2022.0,2025.0,36.0,660+,6131.468381255014,401.1501615462942,9.15438126528005
72.0,303.0632818208811,2022.0,2026.0,48.0,660+,1317.666442699483,401.1501615462942,9.15438126528005
72.0,0.0,2022.0,2027.0,60.0,660+,0.0,401.1501615462942,9.15438126528005
72.0,0.0,2022.0,2028.0,72.0,660+,0.0,401.1501615462942,9.15438126528005
72.0,0.0,2022.0,2029.0,84.0,660+,0.0,401.1501615462942,9.15438126528005
72.0,0.09363202549789296,2022.0,2022.0,0.0,660+,20336.468229688813,402.2450761299905,10.625527828223671
72.0,3101.9054632257858,2022.0,2023.0,12.0,660+,15509.527316128928,402.2450761299905,10.625527828223671
72.0,2243.343144539499,2022.0,2024.0,24.0,660+,10682.586402569043,402.2450761299905,10.625527828223671
72.0,1288.2420075820141,2022.0,2025.0,36.0,660+,5855.645489009155,402.2450761299905,10.625527828223671
72.0,236.60205235333257,2022.0,2026.0,48.0,660+,1028.704575449272,402.2450761299905,10.625527828223671
72.0,0.0,2022.0,2027.0,60.0,660+,0.0,402.2450761299905,10.625527828223671
72.0,0.0,2022.0,2028.0,72.0,660+,0.0,402.2450761299905,10.625527828223671
72.0,0.0,2022.0,2029.0,84.0,660+,0.0,402.2450761299905,10.625527828223671
54.0,0.048499872612696816,2022.0,2022.0,0.0,601-660,14616.984621309026,281.31995862386395,9.03699773994794
54.0,2248.229023564532,2022.0,2023.0,12.0,601-660,11241.145117822658,281.31995862386395,9.03699773994794
54.0,1651.7141790106211,2022.0,2024.0,24.0,601-660,7865.305614336291,281.31995862386395,9.03699773994794
54.0,987.6825443869833,2022.0,2025.0,36.0,601-660,4489.466110849924,281.31995862386395,9.03699773994794
54.0,256.1341196936179,2022.0,2026.0,48.0,601-660,1113.626607363556,281.31995862386395,9.03699773994794
54.0,0.0,2022.0,2027.0,60.0,601-660,0.0,281.31995862386395,9.03699773994794
54.0,0.0,2022.0,2028.0,72.0,601-660,0.0,281.31995862386395,9.03699773994794
54.0,0.0,2022.0,2029.0,84.0,601-660,0.0,281.31995862386395,9.03699773994794
72.0,0.005781750766159378,2022.0,2022.0,0.0,601-660,21589.702752370296,403.6241517637338,11.19299688140256
72.0,3349.2425862410983,2022.0,2023.0,12.0,601-660,16746.21293120549,403.6241517637338,11.19299688140256
72.0,2499.571853108544,2022.0,2024.0,24.0,601-660,11902.723110040686,403.6241517637338,11.19299688140256
72.0,1553.031323552694,2022.0,2025.0,36.0,601-660,7059.233288875881,403.6241517637338,11.19299688140256
72.0,509.62099757354747,2022.0,2026.0,48.0,601-660,2215.743467711076,403.6241517637338,11.19299688140256
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,403.6241517637338,11.19299688140256
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,403.6241517637338,11.19299688140256
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,403.6241517637338,11.19299688140256
75.0,0.04592767580621268,2022.0,2022.0,0.0,601-660,23092.21831944029,438.159042601457,12.051716317509111
75.0,3566.8619616445612,2022.0,2023.0,12.0,601-660,17834.309808222806,438.159042601457,12.051716317509111
75.0,2641.0442723711176,2022.0,2024.0,24.0,601-660,12576.401297005323,438.159042601457,12.051716317509111
75.0,1610.0684128733246,2022.0,2025.0,36.0,601-660,7318.492785787839,438.159042601457,12.051716317509111
75.0,473.93438315118186,2022.0,2026.0,48.0,601-660,2060.584274570356,438.159042601457,12.051716317509111
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,438.159042601457,12.051716317509111
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,438.159042601457,12.051716317509111
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,438.159042601457,12.051716317509111
72.0,0.004834065844278035,2022.0,2022.0,0.0,601-660,34005.116824403754,441.15007864711873,13.14095942453964
72.0,5742.263176127666,2022.0,2023.0,12.0,601-660,28711.31588063833,441.15007864711873,13.14095942453964
72.0,4917.67813674331,2022.0,2024.0,24.0,601-660,23417.514936872903,441.15007864711873,13.14095942453964
72.0,3987.2170784836453,2022.0,2025.0,36.0,601-660,18123.713993107478,441.15007864711873,13.14095942453964
72.0,2950.880001348673,2022.0,2026.0,48.0,601-660,12829.913049342056,441.15007864711873,13.14095942453964
72.0,1808.6669053383914,2022.0,2027.0,60.0,601-660,7536.112105576631,441.15007864711873,13.14095942453964
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,441.15007864711873,13.14095942453964
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,441.15007864711873,13.14095942453964
75.0,0.01665372605001464,2022.0,2022.0,0.0,<600,15632.139176334818,310.0495621464485,11.43654759628488
75.0,2382.3088861154874,2022.0,2023.0,12.0,<600,11911.544430577436,310.0495621464485,11.43654759628488
75.0,1720.0994338122114,2022.0,2024.0,24.0,<600,8190.949684820054,310.0495621464485,11.43654759628488
75.0,983.4780865937879,2022.0,2025.0,36.0,<600,4470.354939062672,310.0495621464485,11.43654759628488
75.0,172.44484446021676,2022.0,2026.0,48.0,<600,749.7601933052902,310.0495621464485,11.43654759628488
75.0,0.0,2022.0,2027.0,60.0,<600,0.0,310.0495621464485,11.43654759628488
75.0,0.0,2022.0,2028.0,72.0,<600,0.0,310.0495621464485,11.43654759628488
75.0,0.0,2022.0,2029.0,84.0,<600,0.0,310.0495621464485,11.43654759628488
75.0,0.03408133556101647,2022.0,2022.0,0.0,601-660,21211.549382676847,422.5330654449469,9.37617259104925
75.0,3228.2305194674973,2022.0,2023.0,12.0,601-660,16141.152597337485,422.5330654449469,9.37617259104925
75.0,2324.8587205196054,2022.0,2024.0,24.0,601-660,11070.755811998122,422.5330654449469,9.37617259104925
75.0,1320.078985864927,2022.0,2025.0,36.0,601-660,6000.35902665876,422.5330654449469,9.37617259104925
75.0,213.8913155034614,2022.0,2026.0,48.0,601-660,929.9622413193974,422.5330654449469,9.37617259104925
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,422.5330654449469,9.37617259104925
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,422.5330654449469,9.37617259104925
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,422.5330654449469,9.37617259104925
72.0,0.06507141295891158,2022.0,2022.0,0.0,<600,47424.26406332257,845.1584775876395,20.034173776503412
72.0,7456.472466454179,2022.0,2023.0,12.0,<600,37282.362332270895,845.1584775876395,20.034173776503412
72.0,5699.496726256036,2022.0,2024.0,24.0,<600,27140.46060121922,845.1584775876395,20.034173776503412
72.0,3739.6829514368596,2022.0,2025.0,36.0,<600,16998.558870167544,845.1584775876395,20.034173776503412
72.0,1577.0311419966506,2022.0,2026.0,48.0,<600,6856.657139115872,845.1584775876395,20.034173776503412
72.0,0.0,2022.0,2027.0,60.0,<600,0.0,845.1584775876395,20.034173776503412
72.0,0.0,2022.0,2028.0,72.0,<600,0.0,845.1584775876395,20.034173776503412
72.0,0.0,2022.0,2029.0,84.0,<600,0.0,845.1584775876395,20.034173776503412
72.0,0.08228725104841472,2022.0,2022.0,0.0,660+,23101.37157219504,440.7727155095018,15.466430458601879
72.0,3562.4197972162037,2022.0,2023.0,12.0,660+,17812.09898608102,440.7727155095018,15.466430458601879
72.0,2629.7935439930693,2022.0,2024.0,24.0,660+,12522.826399966996,440.7727155095018,15.466430458601879
72.0,1591.3818390476547,2022.0,2025.0,36.0,660+,7233.5538138529755,440.7727155095018,15.466430458601879
72.0,447.1846823799592,2022.0,2026.0,48.0,660+,1944.281227738953,440.7727155095018,15.466430458601879
72.0,0.0,2022.0,2027.0,60.0,660+,0.0,440.7727155095018,15.466430458601879
72.0,0.0,2022.0,2028.0,72.0,660+,0.0,440.7727155095018,15.466430458601879
72.0,0.0,2022.0,2029.0,84.0,660+,0.0,440.7727155095018,15.466430458601879
75.0,0.06819173626556209,2022.0,2022.0,0.0,601-660,21109.807811596693,423.5343234822808,20.45316218202449
75.0,3205.479185961865,2022.0,2023.0,12.0,601-660,16027.395929809323,423.5343234822808,20.45316218202449
75.0,2298.44665008461,2022.0,2024.0,24.0,601-660,10944.984048021954,423.5343234822808,20.45316218202449
75.0,1289.7658765716085,2022.0,2025.0,36.0,601-660,5862.572166234584,423.5343234822808,20.45316218202449
75.0,179.43686542285934,2022.0,2026.0,48.0,601-660,780.1602844472145,423.5343234822808,20.45316218202449
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,423.5343234822808,20.45316218202449
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,423.5343234822808,20.45316218202449
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,423.5343234822808,20.45316218202449
75.0,0.005671914648570975,2022.0,2022.0,0.0,660+,44465.79376081572,783.4229535573002,16.05912451385383
75.0,7012.943663625625,2022.0,2023.0,12.0,660+,35064.71831812812,783.4229535573002,16.05912451385383
75.0,5389.365003842509,2022.0,2024.0,24.0,660+,25663.64287544052,783.4229535573002,16.05912451385383
75.0,3577.7648352056417,2022.0,2025.0,36.0,660+,16262.567432752916,783.4229535573002,16.05912451385383
75.0,1578.1431577150233,2022.0,2026.0,48.0,660+,6861.4919900653185,783.4229535573002,16.05912451385383
75.0,0.0,2022.0,2027.0,60.0,660+,0.0,783.4229535573002,16.05912451385383
75.0,0.0,2022.0,2028.0,72.0,660+,0.0,783.4229535573002,16.05912451385383
75.0,0.0,2022.0,2029.0,84.0,660+,0.0,783.4229535573002,16.05912451385383
72.0,0.07194119953917956,2022.0,2022.0,0.0,601-660,31024.245704730136,544.3252206131374,10.8213887413769
72.0,4898.468611474497,2022.0,2023.0,12.0,601-660,24492.343057372487,544.3252206131374,10.8213887413769
72.0,3771.692486103116,2022.0,2024.0,24.0,601-660,17960.44041001484,544.3252206131374,10.8213887413769
72.0,2514.278307784582,2022.0,2025.0,36.0,601-660,11428.53776265719,544.3252206131374,10.8213887413769
72.0,1126.2260765188946,2022.0,2026.0,48.0,601-660,4896.635115299541,544.3252206131374,10.8213887413769
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,544.3252206131374,10.8213887413769
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,544.3252206131374,10.8213887413769
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,544.3252206131374,10.8213887413769
75.0,0.08651902539724145,2022.0,2022.0,0.0,601-660,18124.94795654781,380.3952000329755,9.46007489338125
75.0,2712.041111230421,2022.0,2023.0,12.0,601-660,13560.205556152105,380.3952000329755,9.46007489338125
75.0,1889.0472627088436,2022.0,2024.0,24.0,601-660,8995.463155756399,380.3952000329755,9.46007489338125
75.0,974.7585661793524,2022.0,2025.0,36.0,601-660,4430.720755360693,380.3952000329755,9.46007489338125
75.0,0.0,2022.0,2026.0,48.0,601-660,0.0,380.3952000329755,9.46007489338125
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,380.3952000329755,9.46007489338125
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,380.3952000329755,9.46007489338125
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,380.3952000329755,9.46007489338125
75.0,0.06705560636157008,2022.0,2022.0,0.0,601-660,35352.2684404919,765.9763633533182,14.94363673866477
75.0,5232.1104160504165,2022.0,2023.0,12.0,601-660,26160.55208025208,765.9763633533182,14.94363673866477
75.0,3563.455501202575,2022.0,2024.0,24.0,601-660,16968.835720012263,765.9763633533182,14.94363673866477
75.0,1710.966259149937,2022.0,2025.0,36.0,601-660,7777.119359772441,765.9763633533182,14.94363673866477
75.0,0.0,2022.0,2026.0,48.0,601-660,0.0,765.9763633533182,14.94363673866477
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,765.9763633533182,14.94363673866477
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,765.9763633533182,14.94363673866477
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,765.9763633533182,14.94363673866477
75.0,0.0179157538389758,2022.0,2022.0,0.0,601-660,20562.20305830007,390.47041153416154,15.13702451814036
75.0,3175.3116239780265,2022.0,2023.0,12.0,601-660,15876.558119890131,390.47041153416154,15.13702451814036
75.0,2350.0917681108403,2022.0,2024.0,24.0,601-660,11190.913181480193,390.47041153416154,15.13702451814036
75.0,1431.1590134754563,2022.0,2025.0,36.0,601-660,6505.268243070255,390.47041153416154,15.13702451814036
75.0,418.5133600718726,2022.0,2026.0,48.0,601-660,1819.6233046603156,390.47041153416154,15.13702451814036
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,390.47041153416154,15.13702451814036
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,390.47041153416154,15.13702451814036
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,390.47041153416154,15.13702451814036
72.0,0.01918992174019235,2022.0,2022.0,0.0,601-660,17174.394004055688,302.4624887241116,10.32776252397184
72.0,2708.96882787327,2022.0,2023.0,12.0,601-660,13544.844139366349,302.4624887241116,10.32776252397184
72.0,2082.211797682172,2022.0,2024.0,24.0,601-660,9915.29427467701,302.4624887241116,10.32776252397184
72.0,1382.8637701972875,2022.0,2025.0,36.0,601-660,6285.74440998767,302.4624887241116,10.32776252397184
72.0,610.9247454186161,2022.0,2026.0,48.0,601-660,2656.194545298331,302.4624887241116,10.32776252397184
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,302.4624887241116,10.32776252397184
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,302.4624887241116,10.32776252397184
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,302.4624887241116,10.32776252397184
72.0,0.02348171876743086,2022.0,2022.0,0.0,601-660,14580.814341854892,288.1147054813756,12.08529224549494
72.0,2224.687575215677,2022.0,2023.0,12.0,601-660,11123.437876078384,288.1147054813756,12.08529224549494
72.0,1609.8728961633942,2022.0,2024.0,24.0,601-660,7666.061410301877,288.1147054813756,12.08529224549494
72.0,925.9106877955815,2022.0,2025.0,36.0,601-660,4208.68494452537,288.1147054813756,12.08529224549494
72.0,172.80095011223835,2022.0,2026.0,48.0,601-660,751.3084787488624,288.1147054813756,12.08529224549494
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,288.1147054813756,12.08529224549494
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,288.1147054813756,12.08529224549494
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,288.1147054813756,12.08529224549494
49.0,0.07825005572932565,2022.0,2022.0,0.0,601-660,20317.648589740405,371.17187276042,10.94584896657063
49.0,3172.7172233230735,2022.0,2023.0,12.0,601-660,15863.586116615366,371.17187276042,10.94584896657063
49.0,2395.999965132968,2022.0,2024.0,24.0,601-660,11409.523643490325,371.17187276042,10.94584896657063
49.0,1530.2014574803627,2022.0,2025.0,36.0,601-660,6955.4611703652845,371.17187276042,10.94584896657063
49.0,575.3217003652564,2022.0,2026.0,48.0,601-660,2501.3986972402454,371.17187276042,10.94584896657063
49.0,0.0,2022.0,2027.0,60.0,601-660,0.0,371.17187276042,10.94584896657063
49.0,0.0,2022.0,2028.0,72.0,601-660,0.0,371.17187276042,10.94584896657063
49.0,0.0,2022.0,2029.0,84.0,601-660,0.0,371.17187276042,10.94584896657063
72.0,0.07617931223593433,2022.0,2022.0,0.0,601-660,20494.05918568805,395.4639008867758,7.6320598845991405
72.0,3149.698475009348,2022.0,2023.0,12.0,601-660,15748.492375046739,395.4639008867758,7.6320598845991405
72.0,2310.6143685251404,2022.0,2024.0,24.0,601-660,11002.92556440543,395.4639008867758,7.6320598845991405
72.0,1376.6189258281067,2022.0,2025.0,36.0,601-660,6257.3587537641215,395.4639008867758,7.6320598845991405
72.0,347.71214691824656,2022.0,2026.0,48.0,601-660,1511.791943122811,395.4639008867758,7.6320598845991405
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,395.4639008867758,7.6320598845991405
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,395.4639008867758,7.6320598845991405
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,395.4639008867758,7.6320598845991405
75.0,0.0388945905632896,2022.0,2022.0,0.0,601-660,22306.96513051748,419.1062354475605,11.97024396793368
75.0,3455.5380610293514,2022.0,2023.0,12.0,601-660,17277.690305146756,419.1062354475605,11.97024396793368
75.0,2572.167250752966,2022.0,2024.0,24.0,601-660,12248.41547977603,419.1062354475605,11.97024396793368
75.0,1588.2109439691665,2022.0,2025.0,36.0,601-660,7219.1406544053025,419.1062354475605,11.97024396793368
75.0,503.66914067795284,2022.0,2026.0,48.0,601-660,2189.8658290345775,419.1062354475605,11.97024396793368
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,419.1062354475605,11.97024396793368
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,419.1062354475605,11.97024396793368
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,419.1062354475605,11.97024396793368
48.0,0.07882320979272706,2022.0,2022.0,0.0,601-660,20385.234434354115,408.0906325319049,8.57165723409335
48.0,3097.6293687942516,2022.0,2023.0,12.0,601-660,15488.146843971257,408.0906325319049,8.57165723409335
48.0,2224.1224432535637,2022.0,2024.0,24.0,601-660,10591.059253588399,408.0906325319049,8.57165723409335
48.0,1252.673765905219,2022.0,2025.0,36.0,601-660,5693.971663205541,408.0906325319049,8.57165723409335
48.0,0.0,2022.0,2026.0,48.0,601-660,0.0,408.0906325319049,8.57165723409335
48.0,0.0,2022.0,2027.0,60.0,601-660,0.0,408.0906325319049,8.57165723409335
48.0,0.0,2022.0,2028.0,72.0,601-660,0.0,408.0906325319049,8.57165723409335
48.0,0.0,2022.0,2029.0,84.0,601-660,0.0,408.0906325319049,8.57165723409335
48.0,0.07520602976359853,2022.0,2022.0,0.0,660+,41897.33175318914,688.9504332465937,10.76679369129206
48.0,6725.985310846003,2022.0,2023.0,12.0,660+,33629.92655423001,688.9504332465937,10.76679369129206
48.0,5326.129484606887,2022.0,2024.0,24.0,660+,25362.52135527089,688.9504332465937,10.76679369129206
48.0,3760.925554388588,2022.0,2025.0,36.0,660+,17095.116156311764,688.9504332465937,10.76679369129206
48.0,0.0,2022.0,2026.0,48.0,660+,0.0,688.9504332465937,10.76679369129206
48.0,0.0,2022.0,2027.0,60.0,660+,0.0,688.9504332465937,10.76679369129206
48.0,0.0,2022.0,2028.0,72.0,660+,0.0,688.9504332465937,10.76679369129206
48.0,0.0,2022.0,2029.0,84.0,660+,0.0,688.9504332465937,10.76679369129206
75.0,0.06201067218043432,2022.0,2022.0,0.0,660+,22416.267765376233,424.7054114632404,11.60290967532915
75.0,3463.9605655634696,2022.0,2023.0,12.0,660+,17319.802827817348,424.7054114632404,11.60290967532915
75.0,2566.9009569542773,2022.0,2024.0,24.0,660+,12223.337890258463,424.7054114632404,11.60290967532915
75.0,1567.912049593907,2022.0,2025.0,36.0,660+,7126.872952699578,424.7054114632404,11.60290967532915
75.0,466.9938434823593,2022.0,2026.0,48.0,660+,2030.4080151406924,424.7054114632404,11.60290967532915
75.0,0.0,2022.0,2027.0,60.0,660+,0.0,424.7054114632404,11.60290967532915
75.0,0.0,2022.0,2028.0,72.0,660+,0.0,424.7054114632404,11.60290967532915
75.0,0.0,2022.0,2029.0,84.0,660+,0.0,424.7054114632404,11.60290967532915
46.0,0.024458589506988527,2022.0,2022.0,0.0,<600,20437.844417493765,378.8038138187413,10.37709106387525
46.0,3178.439730333774,2022.0,2023.0,12.0,<600,15892.19865166887,378.8038138187413,10.37709106387525
46.0,2382.7761060272346,2022.0,2024.0,24.0,<600,11346.552885843974,378.8038138187413,10.37709106387525
46.0,1496.1995664041974,2022.0,2025.0,36.0,<600,6800.907120019079,378.8038138187413,10.37709106387525
46.0,0.0,2022.0,2026.0,48.0,<600,0.0,378.8038138187413,10.37709106387525
46.0,0.0,2022.0,2027.0,60.0,<600,0.0,378.8038138187413,10.37709106387525
46.0,0.0,2022.0,2028.0,72.0,<600,0.0,378.8038138187413,10.37709106387525
46.0,0.0,2022.0,2029.0,84.0,<600,0.0,378.8038138187413,10.37709106387525
72.0,0.025311753525085093,2022.0,2022.0,0.0,601-660,20391.890605705947,383.71789955915045,10.98962929379161
72.0,3157.4551621992287,2022.0,2023.0,12.0,601-660,15787.275810996141,383.71789955915045,10.98962929379161
72.0,2348.3588134201304,2022.0,2024.0,24.0,601-660,11182.661016286336,383.71789955915045,10.98962929379161
72.0,1447.170168746837,2022.0,2025.0,36.0,601-660,6578.046221576531,383.71789955915045,10.98962929379161
72.0,453.88922817934696,2022.0,2026.0,48.0,601-660,1973.4314268667258,383.71789955915045,10.98962929379161
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,383.71789955915045,10.98962929379161
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,383.71789955915045,10.98962929379161
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,383.71789955915045,10.98962929379161
72.0,0.09239329813083379,2022.0,2022.0,0.0,601-660,27271.35530479563,532.3617025276485,11.94432726421361
72.0,4176.60297489277,2022.0,2023.0,12.0,601-660,20883.01487446385,532.3617025276485,11.94432726421361
72.0,3043.881633267734,2022.0,2024.0,24.0,601-660,14494.674444132066,532.3617025276485,11.94432726421361
72.0,1783.3934830360622,2022.0,2025.0,36.0,601-660,8106.334013800282,532.3617025276485,11.94432726421361
72.0,395.1385241977555,2022.0,2026.0,48.0,601-660,1717.993583468502,532.3617025276485,11.94432726421361
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,532.3617025276485,11.94432726421361
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,532.3617025276485,11.94432726421361
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,532.3617025276485,11.94432726421361
75.0,0.04324436197387931,2022.0,2022.0,0.0,601-660,29980.8090607501,676.4258214048962,11.5873542718493
75.0,4372.739840778269,2022.0,2023.0,12.0,601-660,21863.699203891345,676.4258214048962,11.5873542718493
75.0,2886.7837628768443,2022.0,2024.0,24.0,601-660,13746.589347032592,676.4258214048962,11.5873542718493
75.0,1238.4854878382446,2022.0,2025.0,36.0,601-660,5629.479490173839,676.4258214048962,11.5873542718493
75.0,0.0,2022.0,2026.0,48.0,601-660,0.0,676.4258214048962,11.5873542718493
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,676.4258214048962,11.5873542718493
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,676.4258214048962,11.5873542718493
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,676.4258214048962,11.5873542718493
75.0,0.02853796221724362,2022.0,2022.0,0.0,601-660,16322.721196912242,324.4637600002643,6.7951513760967694
75.0,2485.831215381814,2022.0,2023.0,12.0,601-660,12429.15607690907,324.4637600002643,6.7951513760967694
75.0,1792.4741009502386,2022.0,2024.0,24.0,601-660,8535.590956905899,324.4637600002643,6.7951513760967694
75.0,1021.2456841185999,2022.0,2025.0,36.0,601-660,4642.025836902727,324.4637600002643,6.7951513760967694
75.0,172.14596488689773,2022.0,2026.0,48.0,601-660,748.4607168995553,324.4637600002643,6.7951513760967694
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,324.4637600002643,6.7951513760967694
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,324.4637600002643,6.7951513760967694
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,324.4637600002643,6.7951513760967694
48.0,0.09055978324415043,2022.0,2022.0,0.0,660+,19396.97449099171,389.2747203114936,7.6217779247747695
48.0,2945.135569450758,2022.0,2023.0,12.0,660+,14725.677847253788,389.2747203114936,7.6217779247747695
48.0,2111.4200527383314,2022.0,2024.0,24.0,660+,10054.381203515864,389.2747203114936,7.6217779247747695
48.0,1184.278603151147,2022.0,2025.0,36.0,660+,5383.084559777941,389.2747203114936,7.6217779247747695
48.0,0.0,2022.0,2026.0,48.0,660+,0.0,389.2747203114936,7.6217779247747695
48.0,0.0,2022.0,2027.0,60.0,660+,0.0,389.2747203114936,7.6217779247747695
48.0,0.0,2022.0,2028.0,72.0,660+,0.0,389.2747203114936,7.6217779247747695
48.0,0.0,2022.0,2029.0,84.0,660+,0.0,389.2747203114936,7.6217779247747695
75.0,0.03506492423735374,2022.0,2022.0,0.0,660+,41572.14672974829,754.4910748036898,10.17406824793203
75.0,6503.650766420803,2022.0,2023.0,12.0,660+,32518.253832104012,754.4910748036898,10.17406824793203
75.0,4927.515796236544,2022.0,2024.0,24.0,660+,23464.360934459735,754.4910748036898,10.17406824793203
75.0,3170.3029680994,2022.0,2025.0,36.0,660+,14410.468036815455,754.4910748036898,10.17406824793203
75.0,1232.0122820093718,2022.0,2026.0,48.0,660+,5356.575139171182,754.4910748036898,10.17406824793203
75.0,0.0,2022.0,2027.0,60.0,660+,0.0,754.4910748036898,10.17406824793203
75.0,0.0,2022.0,2028.0,72.0,660+,0.0,754.4910748036898,10.17406824793203
75.0,0.0,2022.0,2029.0,84.0,660+,0.0,754.4910748036898,10.17406824793203
72.0,0.04356984578937927,2022.0,2022.0,0.0,601-660,41601.01223367438,754.2560242670045,11.60463367382539
72.0,6509.987988494066,2022.0,2023.0,12.0,601-660,32549.939942470326,754.2560242670045,11.60463367382539
72.0,4934.762206765917,2022.0,2024.0,24.0,601-660,23498.86765126627,754.2560242670045,11.60463367382539
72.0,3178.5149792136885,2022.0,2025.0,36.0,601-660,14447.79536006222,754.2560242670045,11.60463367382539
72.0,1241.2463058373773,2022.0,2026.0,48.0,601-660,5396.723068858162,754.2560242670045,11.60463367382539
72.0,0.0,2022.0,2027.0,60.0,601-660,0.0,754.2560242670045,11.60463367382539
72.0,0.0,2022.0,2028.0,72.0,601-660,0.0,754.2560242670045,11.60463367382539
72.0,0.0,2022.0,2029.0,84.0,601-660,0.0,754.2560242670045,11.60463367382539
75.0,0.09520691503113293,2022.0,2022.0,0.0,601-660,27603.739052515382,641.6452570282381,10.35540162049746
75.0,3980.799193635305,2022.0,2023.0,12.0,601-660,19903.995968176525,641.6452570282381,10.35540162049746
75.0,2562.89310560591,2022.0,2024.0,24.0,601-660,12204.252883837667,641.6452570282381,10.35540162049746
75.0,990.9921558897382,2022.0,2025.0,36.0,601-660,4504.50979949881,641.6452570282381,10.35540162049746
75.0,0.0,2022.0,2026.0,48.0,601-660,0.0,641.6452570282381,10.35540162049746
75.0,0.0,2022.0,2027.0,60.0,601-660,0.0,641.6452570282381,10.35540162049746
75.0,0.0,2022.0,2028.0,72.0,601-660,0.0,641.6452570282381,10.35540162049746
75.0,0.0,2022.0,2029.0,84.0,601-660,0.0,641.6452570282381,10.35540162049746
48.0,0.028303532172208504,2022.0,2022.0,0.0,660+,21499.07990585324,408.8073876601141,20.39068026607765
48.0,3318.678250786374,2022.0,2023.0,12.0,660+,16593.39125393187,408.8073876601141,20.39068026607765
48.0,2454.417546422205,2022.0,2024.0,24.0,660+,11687.7026020105,408.8073876601141,20.39068026607765
48.0,1492.0430690196088,2022.0,2025.0,36.0,660+,6782.013950089131,408.8073876601141,20.39068026607765
48.0,0.0,2022.0,2026.0,48.0,660+,0.0,408.8073876601141,20.39068026607765
48.0,0.0,2022.0,2027.0,60.0,660+,0.0,408.8073876601141,20.39068026607765
48.0,0.0,2022.0,2028.0,72.0,660+,0.0,408.8073876601141,20.39068026607765
48.0,0.0,2022.0,2029.0,84.0,660+,0.0,408.8073876601141,20.39068026607765
