CREDIT_SCORE_AVG_CALC,TERM_OF_LOAN,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,INQUIRY_RECENT_CNT_TOTAL,Profitability,COF_EVENT_LABEL,PREPAYMENT_EVENT_LABEL,Charge_Off_Bal,Interest_Amount,Recovery_Amount,Fees,Origination_year,YEAR,Months_elapsed,Profitability_Cal
626.5867130958824,48.0,15893.75081910446,395.94086736235914,9.262811142794181,6.330312453014138,3178.7501638208923,0.0,1.0,0.0,183864.37877182275,0.0,0.0,2019.0,2020.0,12.0,147091.50301745822
613.6724700868122,72.0,15261.741614685756,390.52080176706613,11.379428512949511,25.889755612006788,3052.3483229371514,1.0,0.0,15261.741614685756,26457.74071438257,3052.3483229371514,1212.0958306368034,2019.0,2020.0,12.0,13957.344430251545
636.5963283763642,75.0,11747.823638029624,306.75460083964117,11.20722627459272,5.594887963467071,2349.564727605925,0.0,0.0,0.0,32239.77731274667,0.0,0.0,2019.0,2020.0,12.0,25791.82185019734
756.5852085904671,72.0,36920.17282818582,744.9895139409418,12.33905743335485,11.427275449314283,7384.034565637165,0.0,1.0,0.0,12268.879395890712,0.0,0.0,2019.0,2020.0,12.0,9815.10351671257
653.3269343452779,75.0,17481.02350077319,434.68427073455086,17.504542967693677,34.587986173392764,3496.204700154638,0.0,0.0,0.0,36484.252944732645,0.0,0.0,2019.0,2020.0,12.0,29187.40235578612
744.1381274208779,48.0,32391.408663637143,763.5709528224621,12.962271398250541,5.465311754639175,6478.281732727429,0.0,0.0,0.0,271205.5058879997,0.0,1447.9780288662366,2019.0,2020.0,12.0,217833.19152771955
630.5933123384733,72.0,16812.311542201754,422.4317456514851,18.15706614695776,6.848608012442931,3362.462308440351,0.0,0.0,0.0,39172.29569291247,0.0,0.0,2019.0,2020.0,12.0,31337.836554329977
751.0417806259718,72.0,18211.533887117243,436.44693704042584,11.69061364855826,7.338053501061361,3642.3067774234487,0.0,0.0,0.0,406624.6356123145,0.0,0.0,2019.0,2020.0,12.0,325299.7084898516
374.0169875661757,75.0,17128.927466633555,511.3388551994741,11.22445077891918,8.400631434359315,3425.7854933267113,0.0,1.0,0.0,384662.903654934,0.0,0.0,2019.0,2020.0,12.0,307730.32292394724
641.4282766788017,71.0,25724.959071668363,500.3912053281335,20.24539693245164,6.275014997011566,5144.991814333673,0.0,1.0,0.0,24264.201724516457,0.0,0.0,2019.0,2020.0,12.0,19411.361379613165
624.1535576707365,24.0,20523.64233335496,645.028289921836,16.91998226542239,6.117683691758507,4104.728466670992,0.0,1.0,0.0,71241.2832515027,0.0,0.0,2019.0,2020.0,12.0,56993.02660120216
626.9811627057417,75.0,35395.76679418435,790.1990097046662,23.55558410867974,8.23445355834493,7079.153358836869,0.0,1.0,0.0,105164.99278565987,0.0,0.0,2019.0,2020.0,12.0,84131.9942285279
631.7996438218084,75.0,16498.922144942924,585.476727730853,11.96293554734479,7.4365122311448495,3299.784428988585,0.0,0.0,0.0,423789.58211015124,0.0,0.0,2019.0,2020.0,12.0,339031.665688121
626.6462249601213,72.0,31294.12567202838,652.3109627891369,12.75345486549773,9.03174130119463,6258.825134405677,0.0,1.0,0.0,22865.34320179737,0.0,1266.5343692327274,2019.0,2020.0,12.0,19052.19518297753
619.148885948891,72.0,14661.529682974196,389.6858471432731,15.110787065988179,9.04244911046307,2932.3059365948393,0.0,0.0,0.0,39236.15381538458,0.0,0.0,2019.0,2020.0,12.0,31388.92305230767
452.6716369763728,72.0,17807.767927785793,431.164527689705,10.98223685380671,23.502019835933815,3561.553585557159,1.0,0.0,17807.767927785793,422445.5832676187,3561.553585557159,0.0,2019.0,2020.0,12.0,328696.4272916464
595.5762986229395,75.0,14468.333109199935,394.02915000765586,20.05607119319677,8.046604272832178,2893.6666218399873,1.0,0.0,14468.333109199935,57543.88451431252,2893.6666218399873,0.0,2019.0,2020.0,12.0,38511.57439466605
756.5185081728044,75.0,17570.391767441117,434.9678540336708,13.08752268926609,12.508181331461529,3514.0783534882235,0.0,1.0,0.0,41154.69793647797,0.0,0.0,2019.0,2020.0,12.0,32923.758349182375
418.9501340614944,72.0,26978.15983082683,720.6083255288266,13.41649096338872,25.18406562037217,5395.631966165366,0.0,0.0,0.0,15813.058382140087,0.0,999.7020873284464,2019.0,2020.0,12.0,13250.26795810914
613.4316954749947,54.0,14629.998749987544,402.1868233693399,13.110728905214868,5.81775245196065,2925.999749997509,1.0,1.0,14629.998749987544,27003.65324749795,2925.999749997509,0.0,2019.0,2020.0,12.0,13995.323248004837
669.6001738832717,72.0,16591.86677989918,409.1227330626959,18.05344647458717,21.62388828353222,3318.3733559798366,0.0,1.0,0.0,34368.054283884994,0.0,0.0,2019.0,2020.0,12.0,27494.443427107995
624.1143513235465,66.0,17929.544412642765,427.50854514395814,22.07056645986879,7.754768517516446,3585.908882528553,0.0,1.0,0.0,320433.2740399083,0.0,0.0,2019.0,2020.0,12.0,256346.61923192666
745.7092459543387,72.0,14442.05363730634,298.9113160475299,7.13145933746895,6.7712003865403405,2888.4107274612684,0.0,0.0,0.0,43525.5788067074,0.0,0.0,2019.0,2020.0,12.0,34820.46304536593
613.414668724512,47.0,13298.2343155184,312.099961840613,10.55732579833293,6.833708600995273,2659.6468631036805,1.0,0.0,13298.2343155184,23293.20911567475,2659.6468631036805,0.0,2019.0,2020.0,12.0,11719.485448470232
617.5629517920062,72.0,16887.04507687212,526.307185436171,23.29239995215962,8.39108599679587,3377.409015374424,0.0,1.0,0.0,439012.5777812261,0.0,455.324167398774,2019.0,2020.0,12.0,351483.2567254202
620.8593442635217,72.0,15329.935676384464,383.8936390260149,8.0447213509335,32.70834133723915,3065.9871352768932,1.0,0.0,15329.935676384464,25728.143377320543,3065.9871352768932,0.0,2019.0,2020.0,12.0,12610.948150136514
633.8588320622006,75.0,19293.31709761542,469.65505851862497,26.93887744920589,7.673465872513447,3858.6634195230845,0.0,1.0,0.0,349335.1216462041,0.0,0.0,2019.0,2020.0,12.0,279468.0973169633
740.9418361940867,48.0,29567.529304614403,461.8802591204248,8.584241347687591,7.452514484712205,5913.505860922881,0.0,1.0,0.0,49769.324086089415,0.0,1330.6637960576534,2019.0,2020.0,12.0,40613.85754650613
734.8161308650957,48.0,17654.34203471645,456.7728582067633,10.69504396876596,8.072817330117362,3530.86840694329,0.0,1.0,0.0,305553.5945135277,0.0,0.0,2019.0,2020.0,12.0,244442.87561082217
623.4269409594795,72.0,33415.89273533829,561.5214776150692,15.77238287050074,6.5517696157980465,6683.178547067659,0.0,0.0,0.0,14015.370969373755,0.0,0.0,2019.0,2020.0,12.0,11212.296775499004
637.7213497158205,48.0,18305.748877328304,441.4936857251508,11.17372789335497,14.422865498321864,3661.149775465661,0.0,1.0,0.0,103086.30076877806,0.0,0.0,2019.0,2020.0,12.0,82469.04061502246
379.04693485249766,72.0,36145.13383080976,756.3047631360176,11.679854340582441,21.50551362700887,7229.026766161953,0.0,0.0,0.0,10851.529140049148,0.0,0.0,2019.0,2020.0,12.0,8681.22331203932
624.6009289768582,75.0,14845.264970087059,348.30489343760155,22.754640045230758,7.505487145539653,2969.052994017412,1.0,1.0,14845.264970087059,510021.20516813814,2969.052994017412,0.0,2019.0,2020.0,12.0,400297.4263500653
618.7406042839328,75.0,16550.98873464278,415.05588434149615,13.053761326836119,7.584246010650167,3310.1977469285557,0.0,0.0,0.0,29254.22948323993,0.0,0.0,2019.0,2020.0,12.0,23403.383586591946
708.7697759513896,72.0,32000.432967177527,601.4228438602968,11.59258758495876,6.089240104680579,6400.086593435506,0.0,1.0,0.0,16659.885268497936,0.0,0.0,2019.0,2020.0,12.0,13327.90821479835
657.1576718259421,72.0,27100.49899524968,445.90149676977063,7.644606401049341,23.79245115989256,5420.099799049936,0.0,1.0,0.0,29496.470164109185,0.0,664.4099069722903,2019.0,2020.0,12.0,23995.822075470725
688.8074436284173,72.0,12286.665038480034,322.55682190176515,10.35666459726334,8.954344251984732,2457.333007696007,0.0,1.0,0.0,35059.91877108382,0.0,1245.0214883317344,2019.0,2020.0,12.0,28794.947909866103
748.6618430393636,72.0,15688.57857335353,391.0805196427331,10.78835610047231,8.862733851528546,3137.7157146707063,0.0,1.0,0.0,41960.5817180058,0.0,0.0,2019.0,2020.0,12.0,33568.465374404645
614.0519560618837,75.0,21463.44490050293,667.767296453981,12.06180711850199,16.691388983222772,4292.688980100586,0.0,0.0,0.0,480838.54764439363,0.0,0.0,2019.0,2020.0,12.0,384670.83811551495
615.6773542339921,63.0,17872.976386194503,446.4431738729942,25.44651887511371,6.170665255176069,3574.595277238901,0.0,0.0,0.0,31121.61315268688,0.0,0.0,2019.0,2020.0,12.0,24897.290522149506
629.848346192791,48.0,17528.076086707566,398.18799483597206,7.770852066432029,8.887287671079543,3505.6152173415135,0.0,1.0,0.0,47330.81393834991,0.0,0.0,2019.0,2020.0,12.0,37864.65115067993
302.5394539669542,72.0,29121.021848291548,661.3489841301765,16.495422706874148,8.91978795246394,5824.20436965831,0.0,0.0,0.0,18326.58032025126,0.0,0.0,2019.0,2020.0,12.0,14661.26425620101
363.354180101011,72.0,13726.76648141604,340.49551736752846,11.05300278061992,8.754582041412435,2745.3532962832082,1.0,0.0,13726.76648141604,35326.175228148,2745.3532962832082,532.7076220821413,2019.0,2020.0,12.0,21442.64618543135
618.3250609146982,72.0,13998.676416783894,399.15249453716194,25.86225142742627,5.838264594038367,2799.735283356779,0.0,0.0,0.0,63759.608185487436,0.0,0.0,2019.0,2020.0,12.0,51007.68654838995
622.8299597631241,75.0,17591.52224714591,552.308259886833,10.34779890178576,7.776671467784594,3518.304449429182,1.0,0.0,17591.52224714591,26521.0009251273,3518.304449429182,0.0,2019.0,2020.0,12.0,12069.209171585966
740.5503039973995,48.0,15579.144142378691,392.8065189450625,20.306536646980287,8.512161138824776,3115.828828475738,0.0,0.0,0.0,9952.18901729193,0.0,0.0,2019.0,2020.0,12.0,7961.751213833544
721.4273960412102,72.0,18117.83410711059,419.4665529983951,11.31243776932231,23.322285973369063,3623.566821422118,0.0,1.0,0.0,25839.153969184998,0.0,0.0,2019.0,2020.0,12.0,20671.323175348
464.09276626320025,75.0,12481.52068223285,315.7202034864955,8.92287219875379,7.637666693297248,2496.30413644657,0.0,0.0,0.0,34924.95984858646,0.0,0.0,2019.0,2020.0,12.0,27939.96787886917
635.4542450187092,72.0,20252.688525332735,446.71097780522086,11.051052465667519,17.0775038497153,4050.537705066547,0.0,1.0,0.0,26685.95589876211,0.0,1242.2636934363895,2019.0,2020.0,12.0,22094.122935071526
744.6372259748541,72.0,15546.456318892127,378.1113425026005,12.63956428356043,13.996308245178945,3109.2912637784257,0.0,0.0,0.0,30952.290302241512,0.0,0.0,2019.0,2020.0,12.0,24761.83224179321
699.1567445625807,72.0,13378.929995930208,304.7874024833218,12.68269581326724,33.9309565746797,2675.785999186042,0.0,0.0,0.0,43246.147959479946,0.0,0.0,2019.0,2020.0,12.0,34596.91836758396
621.6108079789651,72.0,11688.528516757833,325.2398286438886,10.68667781912983,7.0556812120352985,2337.7057033515666,1.0,0.0,11688.528516757833,29270.254535434637,2337.7057033515666,0.0,2019.0,2020.0,12.0,17338.168799633637
315.24089887149563,72.0,10952.975556117126,321.64682443572246,7.55032289547147,8.962334474554083,2190.595111223425,0.0,0.0,0.0,46454.03148902771,0.0,0.0,2019.0,2020.0,12.0,37163.22519122217
720.3326302008431,32.0,17118.28911126945,418.4162118171573,12.91270232514162,35.65665114355885,3423.65782225389,0.0,0.0,0.0,3487.668120401064,0.0,0.0,2019.0,2020.0,12.0,2790.134496320851
629.1843661708342,72.0,31194.414625932397,680.165914111051,12.30963764747911,6.9705298786421945,6238.88292518648,0.0,0.0,0.0,16142.335754469445,0.0,0.0,2019.0,2020.0,12.0,12913.868603575556
538.613320445459,48.0,11750.399556187116,364.40306916982894,11.52571597735156,7.034012386549187,2350.0799112374234,0.0,1.0,0.0,22314.569668806296,0.0,0.0,2019.0,2020.0,12.0,17851.65573504504
461.3786270909405,75.0,15694.348842908636,385.82611659323993,9.93105895730652,32.265855487703035,3138.8697685817274,0.0,0.0,0.0,39646.78099181649,0.0,309.2755388578014,2019.0,2020.0,12.0,31902.990116767876
707.6886204709209,65.0,34313.196916574976,743.9481133428962,12.00387414142966,8.440852689647343,6862.639383314996,0.0,1.0,0.0,6736.257429939404,0.0,0.0,2019.0,2020.0,12.0,5389.0059439515235
561.8613054484889,48.0,17884.434097638343,466.469368609942,9.99765332642933,7.702682500261316,3576.8868195276686,1.0,0.0,17884.434097638343,17441.848094789057,3576.8868195276686,172.98608958730358,2019.0,2020.0,12.0,4757.364398811689
685.1993501787242,48.0,17779.25871466626,443.2529227307153,26.574233245847278,8.755030295418294,3555.851742933252,0.0,1.0,0.0,6583.8474888371675,0.0,0.0,2019.0,2020.0,12.0,5267.077991069735
503.102115983742,72.0,34795.454320826204,813.5688976821381,12.16897435016968,21.167694610631415,6959.090864165241,0.0,1.0,0.0,1751.2165510048799,0.0,622.3239272424273,2019.0,2020.0,12.0,1774.3675971493603
632.6881530017441,75.0,11914.620564167488,301.544788823256,6.711053515638691,6.40570438859709,2382.9241128334975,0.0,0.0,0.0,43085.854270236116,0.0,0.0,2019.0,2020.0,12.0,34468.68341618889
618.4277797226305,48.0,11794.218673773026,329.14103228042745,11.95212751337019,8.935842939439834,2358.8437347546055,0.0,0.0,0.0,21613.076383385553,0.0,540.7446572164079,2019.0,2020.0,12.0,17614.90790103829
619.3776094996792,72.0,15022.486215435938,345.8455342108593,11.92218978053812,7.148136757288511,3004.4972430871876,0.0,1.0,0.0,31456.10302674102,0.0,0.0,2019.0,2020.0,12.0,25164.882421392816
684.8449153039215,72.0,15893.537242783119,393.67802407011686,11.46081827901922,7.693723204638686,3178.707448556624,0.0,0.0,0.0,89938.83725523441,0.0,0.0,2019.0,2020.0,12.0,71951.06980418753
625.6447218276762,72.0,16872.284453445733,433.37589624961527,20.553973418206002,35.73388067848481,3374.456890689147,0.0,0.0,0.0,82130.10019873592,0.0,1527.4733794443555,2019.0,2020.0,12.0,66620.56418665535
614.6308216256947,48.0,17596.841120287525,430.6372570369389,17.888608523070708,31.413791660049647,3519.3682240575054,0.0,0.0,0.0,14760.269482698139,0.0,0.0,2019.0,2020.0,12.0,11808.215586158512
620.0116923070165,72.0,10838.270386960345,296.79570425818036,11.734287205879209,7.600711672978276,2167.654077392069,0.0,0.0,0.0,39068.70396273174,0.0,0.0,2019.0,2020.0,12.0,31254.963170185394
630.3246638620366,72.0,16616.47817958274,408.0119540622694,12.63162097548743,17.6633309307097,3323.2956359165482,0.0,1.0,0.0,27701.892462425407,0.0,1449.014635521635,2019.0,2020.0,12.0,23030.922751253307
631.7638939086331,72.0,29339.41004734954,623.6633094602157,6.7903929181228895,17.25619604113453,5867.882009469908,1.0,1.0,29339.41004734954,19115.798709755756,5867.882009469908,0.0,2019.0,2020.0,12.0,36.14574318284576
655.0165706804925,75.0,13181.130079730377,325.9154094876625,11.234118570131479,7.999289989916605,2636.2260159460757,0.0,0.0,0.0,41702.85990313369,0.0,0.0,2019.0,2020.0,12.0,33362.287922506956
734.1960693367794,32.0,36151.89690736304,685.016427127039,10.93799763596047,8.601941186761906,7230.379381472609,0.0,0.0,0.0,115013.65087662896,0.0,131.78934119421527,2019.0,2020.0,12.0,92089.9943060197
313.7319839035577,72.0,13331.873937289569,338.92396618302183,9.17716349994209,7.3445376693865025,2666.374787457914,0.0,1.0,0.0,42863.178949200046,0.0,0.0,2019.0,2020.0,12.0,34290.54315936004
623.4461767252068,72.0,17315.478522030287,434.76069115347576,12.58337851421813,7.159671011274644,3463.095704406058,0.0,0.0,0.0,32924.56002322881,0.0,0.0,2019.0,2020.0,12.0,26339.64801858305
617.0020878848959,54.0,17504.20969638255,442.88481665393186,26.5103029300098,7.612971735789193,3500.84193927651,1.0,0.0,17504.20969638255,20617.993936087787,3500.84193927651,0.0,2019.0,2020.0,12.0,7392.206106751302
642.8083352781542,72.0,18408.641115681177,578.8675265502264,20.55139154172844,15.61366137506998,3681.7282231362356,0.0,0.0,0.0,31006.278366426202,0.0,0.0,2019.0,2020.0,12.0,24805.022693140963
613.8511767085494,72.0,16090.176812346572,391.65682321385657,11.32302005685624,6.027245925364727,3218.0353624693144,0.0,1.0,0.0,80578.52162042375,0.0,0.0,2019.0,2020.0,12.0,64462.817296339
613.7553910306738,75.0,17178.13084594044,440.1191616905345,12.59889029756014,7.902083988536734,3435.626169188088,0.0,1.0,0.0,366463.9973925468,0.0,0.0,2019.0,2020.0,12.0,293171.19791403745
492.881568163332,75.0,16403.275177428186,407.96765226283736,10.48397475095261,34.31298603585041,3280.655035485637,0.0,0.0,0.0,38886.82121601644,0.0,0.0,2019.0,2020.0,12.0,31109.456972813154
634.0381295158426,75.0,14791.348439125855,391.3730941835421,10.71884151422843,22.094886616643443,2958.2696878251713,0.0,1.0,0.0,39645.32984936678,0.0,0.0,2019.0,2020.0,12.0,31716.26387949343
626.6576675193521,75.0,14482.576406226366,321.78753484776394,10.003419316160759,7.141731984878664,2896.5152812452734,1.0,0.0,14482.576406226366,28644.765507433793,2896.5152812452734,0.0,2019.0,2020.0,12.0,15384.872674709326
415.06125718742896,72.0,18016.817762942283,443.36224739397625,9.77637385308678,6.927053530418157,3603.3635525884565,0.0,0.0,0.0,32428.284452316555,0.0,0.0,2019.0,2020.0,12.0,25942.627561853245
613.4263423654772,72.0,12442.56045346248,319.08106135009626,10.90440966447721,12.612096169054997,2488.5120906924963,0.0,0.0,0.0,36030.87116849008,0.0,0.0,2019.0,2020.0,12.0,28824.696934792064
678.1250918050932,72.0,16021.00896096625,394.4661623747407,10.54065983836073,5.555380851966382,3204.20179219325,1.0,0.0,16021.00896096625,31072.02370580355,3204.20179219325,0.0,2019.0,2020.0,12.0,16526.694304940393
622.0082129390386,46.0,24634.17207171551,634.6795312298817,24.68032414874321,6.787890074343223,4926.834414343102,0.0,1.0,0.0,218034.41827521345,0.0,0.0,2019.0,2020.0,12.0,174427.53462017077
632.8462312129828,72.0,16992.142198119487,414.6413967995437,11.96246762566837,12.443274271595374,3398.4284396238977,0.0,1.0,0.0,36257.66903713109,0.0,0.0,2019.0,2020.0,12.0,29006.135229704872
528.9545322103244,75.0,15582.220048040304,362.6002516283498,11.080864426829141,8.907740888880387,3116.444009608061,0.0,0.0,0.0,41067.493547709666,0.0,0.0,2019.0,2020.0,12.0,32853.99483816773
357.30436806378333,72.0,13271.31294462468,386.00298302419606,10.63466745922165,7.24275933964295,2654.262588924936,1.0,0.0,13271.31294462468,44174.204234766556,2654.262588924936,0.0,2019.0,2020.0,12.0,28438.280656608415
627.696190643746,72.0,15794.991214802563,412.59251710496653,11.80224352561937,5.545407697705703,3158.998242960513,0.0,1.0,0.0,41262.11512975239,0.0,0.0,2019.0,2020.0,12.0,33009.69210380191
614.5129742209086,72.0,10863.560739772183,284.565743922942,8.805091290633541,17.24321365686916,2172.7121479544367,0.0,1.0,0.0,30898.715325337373,0.0,0.0,2019.0,2020.0,12.0,24718.9722602699
631.6492219667024,51.0,17137.837518262455,411.2409751785336,12.56291005698999,6.105710665965679,3427.5675036524913,0.0,1.0,0.0,20170.370445038592,0.0,0.0,2019.0,2020.0,12.0,16136.296356030874
645.7360183423787,72.0,18243.940928808144,442.8406234921239,21.08093268633027,15.915103091426635,3648.788185761629,0.0,1.0,0.0,70715.24687337123,0.0,0.0,2019.0,2020.0,12.0,56572.19749869699
348.4520125015332,48.0,15942.35307743222,386.92353962855367,7.184382718477431,17.79551766203892,3188.4706154864443,0.0,0.0,0.0,17049.850847482572,0.0,58.556554117802776,2019.0,2020.0,12.0,13675.014610456741
621.8554075951238,72.0,10571.971848501147,272.2797987674244,11.262924266293691,7.426391493812675,2114.3943697002296,0.0,0.0,0.0,35512.12576411829,0.0,0.0,2019.0,2020.0,12.0,28409.700611294633
628.9278311982888,75.0,17981.683316339266,444.0778462207529,11.53671931500574,7.910343831088998,3596.3366632678535,0.0,0.0,0.0,165480.80236642284,0.0,0.0,2019.0,2020.0,12.0,132384.64189313827
420.9683019407656,72.0,12827.043701548671,385.88407286402344,13.14706923692148,32.80563949624063,2565.4087403097346,0.0,1.0,0.0,40643.329813364944,0.0,0.0,2019.0,2020.0,12.0,32514.663850691955
583.1477671943853,48.0,12006.1428338451,377.03836849069046,8.89994674262212,24.626328167735647,2401.2285667690203,0.0,0.0,0.0,219663.65862052137,0.0,1631.5130808697963,2019.0,2020.0,12.0,176709.83474493897
614.091535315683,41.0,16845.764537297982,394.07914357975903,10.19184603041241,8.48917201738433,3369.1529074595965,1.0,0.0,16845.764537297982,14791.479176033994,3369.1529074595965,0.0,2019.0,2020.0,12.0,3073.3857814322455
672.9573895562637,75.0,10668.024299976107,273.68023416500233,6.917797934685691,7.124821826764486,2133.6048599952214,1.0,0.0,10668.024299976107,46803.060986249504,2133.6048599952214,0.0,2019.0,2020.0,12.0,31895.07615301203
617.8666684987138,75.0,20239.905522926114,703.1018629377699,20.199591242393282,36.10449158270289,4047.981104585223,1.0,0.0,20239.905522926114,29735.574349286442,4047.981104585223,798.2692761878387,2019.0,2020.0,12.0,13742.67017322028
449.4123776331849,72.0,19918.694257004314,637.9383040607065,20.350352882996468,8.768997652722412,3983.738851400863,1.0,0.0,19918.694257004314,23354.949650211754,3983.738851400863,1204.4601494146157,2019.0,2020.0,12.0,9048.914796175932
624.9713443517519,72.0,12464.904042028422,323.5330769740433,10.39254054289013,7.42485738455585,2492.9808084056845,1.0,0.0,12464.904042028422,28758.785137825693,2492.9808084056845,0.0,2019.0,2020.0,12.0,16525.278008405774
627.6485409907407,72.0,11745.921638214244,317.4631245093467,16.64392490680747,8.731541865174481,2349.184327642849,0.0,0.0,0.0,45752.26585027701,0.0,0.0,2019.0,2020.0,12.0,36601.81268022161
633.7206366690015,72.0,18107.41539523956,534.1770552088686,12.19005339105412,14.58101774494749,3621.4830790479123,0.0,0.0,0.0,29749.47868867224,0.0,0.0,2019.0,2020.0,12.0,23799.582950937795
310.97354879350286,72.0,15564.543809962912,398.7125676395024,15.730798444214999,10.314779937400376,3112.9087619925826,0.0,0.0,0.0,41670.11846363066,0.0,0.0,2019.0,2020.0,12.0,33336.09477090453
548.3568578450288,72.0,22105.36995345804,597.9979591749152,12.824771792528619,30.160687677453783,4421.073990691609,0.0,0.0,0.0,155750.57845163654,0.0,0.0,2019.0,2020.0,12.0,124600.46276130923
621.3815029310151,72.0,16213.236952017915,547.6011001245005,10.57706284629403,14.769976309436569,3242.647390403583,0.0,1.0,0.0,27642.520232745934,0.0,0.0,2019.0,2020.0,12.0,22114.01618619675
677.9387237392344,75.0,16052.309244568733,406.1399479202134,12.743542090029319,7.737073585154138,3210.4618489137465,0.0,1.0,0.0,301930.37065381696,0.0,0.0,2019.0,2020.0,12.0,241544.29652305358
715.5683212523877,48.0,11913.757409901613,300.4178376535185,10.817121397279129,7.119341415556903,2382.7514819803228,0.0,0.0,0.0,23364.043876372965,0.0,0.0,2019.0,2020.0,12.0,18691.235101098373
614.6643779938155,48.0,29827.260993688276,699.8784674183344,11.636304837159809,8.683566011541966,5965.452198737656,0.0,1.0,0.0,64628.27096212976,0.0,0.0,2019.0,2020.0,12.0,51702.61676970381
621.9600781109556,48.0,16580.887074173195,424.8446045837189,7.2800332450178,5.9476426165972285,3316.1774148346394,0.0,0.0,0.0,16994.288454836613,0.0,339.06338645348995,2019.0,2020.0,12.0,13798.868795741386
407.0372396191133,75.0,11929.773360039875,291.8769025027739,10.98746261288038,7.565419315028596,2385.954672007975,0.0,0.0,0.0,45201.605630822865,0.0,1133.958649789268,2019.0,2020.0,12.0,36841.65969453185
618.7861766771639,72.0,16077.571033165777,398.3546453549105,6.690690077535789,5.452672938152429,3215.5142066331555,0.0,1.0,0.0,125598.22864234429,0.0,990.1313660628778,2019.0,2020.0,12.0,101072.66173351316
616.8941934072119,75.0,31128.514472458875,732.6422160278319,9.49613256875593,27.502861029713852,6225.702894491776,0.0,0.0,0.0,482266.271383203,0.0,1542.492899749246,2019.0,2020.0,12.0,386738.51284641196
620.0523819868856,72.0,34572.032194691536,725.371496152127,12.788085047904541,7.930729020370463,6914.4064389383075,1.0,0.0,34572.032194691536,15889.906452163712,6914.4064389383075,0.0,2019.0,2020.0,12.0,-5265.531579508626
691.9027369123763,27.0,26568.24891981863,435.8356896662253,24.04853282178145,7.292446329862559,5313.649783963727,0.0,1.0,0.0,-7769.615574879379,0.0,0.0,2019.0,2020.0,12.0,-6215.692459903504
632.0841617545063,72.0,13903.943484599858,354.23872180743365,8.561969756244189,22.904319413998756,2780.7886969199717,0.0,1.0,0.0,43420.23023297565,0.0,0.0,2019.0,2020.0,12.0,34736.184186380524
630.753289069715,72.0,23356.437438690733,552.2449660831278,9.30964422833436,10.992141624048571,4671.287487738146,0.0,0.0,0.0,31411.277159674195,0.0,0.0,2019.0,2020.0,12.0,25129.021727739357
663.8672965845122,72.0,18043.697596128008,418.736930469771,12.77583932811612,7.886429090446187,3608.7395192256017,0.0,0.0,0.0,26171.64407744707,0.0,0.0,2019.0,2020.0,12.0,20937.315261957658
363.8535013282651,68.0,16080.081895477284,423.3998081362857,11.22253110984352,24.36207762086117,3216.016379095457,0.0,0.0,0.0,428097.8008098413,0.0,0.0,2019.0,2020.0,12.0,342478.2406478731
651.300590915947,36.0,36962.00192454521,840.4620895563005,12.98421815548854,8.81807917783467,7392.400384909043,0.0,1.0,0.0,-21413.096266192642,0.0,1343.596070088027,2019.0,2020.0,12.0,-16324.319370901298
691.2322534134082,72.0,13680.738268908237,323.563841831143,7.8044602356290405,5.533088182148814,2736.1476537816475,0.0,1.0,0.0,38758.559401744074,0.0,0.0,2019.0,2020.0,12.0,31006.847521395262
707.5489875968965,72.0,16429.763672511366,408.9999802053113,11.74477615726563,7.927460440743029,3285.9527345022734,0.0,1.0,0.0,38903.23883213113,0.0,0.0,2019.0,2020.0,12.0,31122.591065704906
717.0628760100591,72.0,17334.28005323181,442.8318109860508,12.92315677721701,8.03337768938619,3466.8560106463624,1.0,0.0,17334.28005323181,65634.3240356203,3466.8560106463624,0.0,2019.0,2020.0,12.0,43493.6336008157
658.2675347993757,72.0,17596.911711490415,542.3195834230099,8.49740310766129,31.340513838053287,3519.382342298083,0.0,1.0,0.0,215749.69265289628,0.0,0.0,2019.0,2020.0,12.0,172599.75412231704
634.3822415194841,72.0,28239.6732965008,602.87511841846,15.67169357418781,11.745584865378802,5647.934659300161,0.0,1.0,0.0,21478.29015620252,0.0,415.167732850885,2019.0,2020.0,12.0,17431.73276467255
628.7243753987823,72.0,34847.58918843832,833.6691810562971,15.072119813125259,15.005798797412568,6969.517837687665,0.0,0.0,0.0,14157.618077099862,0.0,0.0,2019.0,2020.0,12.0,11326.09446167989
635.1320683404963,72.0,15688.55244082681,385.7722736068554,10.56747293473171,7.86025326395059,3137.710488165362,0.0,0.0,0.0,39210.95546207632,0.0,0.0,2019.0,2020.0,12.0,31368.76436966106
326.41452764883405,75.0,18121.82327283084,430.2186070396661,12.48925708856818,9.055889175172997,3624.364654566168,1.0,0.0,18121.82327283084,36132.21109655613,3624.364654566168,0.0,2019.0,2020.0,12.0,19482.42077537287
626.8200552036619,32.0,15728.99201853756,601.283444852102,9.48819235712985,7.757349868436403,3145.798403707512,0.0,0.0,0.0,4628.850925640389,0.0,0.0,2019.0,2020.0,12.0,3703.080740512311
677.1071563536941,75.0,11492.035221671304,284.4209337077032,8.93775636644116,6.496977695158852,2298.4070443342607,0.0,1.0,0.0,32764.293292316124,0.0,0.0,2019.0,2020.0,12.0,26211.4346338529
