MORTGAGE_TRDLN_TOTAL,RECENT_OPEN_ACCT_TRDLN_OPEN_TOTAL,ALL_TRDLN_TAGGED_TOTAL,DEROG_TRDLN_TOTAL,INQUIRY_CNT_TOTAL,CREDIT_SCORE_AVG_CALC,ALL_CREDIT_HISTORY_MONTHS_TOTAL,CASH_DOWN_CONTRACT,RECENT_OPEN_ACCT_CUR_BAL_OPEN_TOTAL,COLLECTIONS_CUR_BAL_TOTAL,CREDIT_CARD_AVAILABLE_TOTAL,REVOLVING_AVAILABLE_TAGGED_TOTAL,CREDIT_CARD_CREDIT_LIMIT_TOTAL,BANK_CARD_CREDIT_LIMIT_TOTAL,CREDIT_CARD_CUR_BAL_OPEN_TOTAL,INSTALLMENT_MO_PMT_TOTAL,REVOLVING_CUR_BAL_TOTAL,AUTO_ORIG_BAL_PAID_TOTAL,VEHICLE_MILEAGE,AUTO_ORIG_BAL_MAX_TOTAL,INSTALLMENT_CUR_BAL_TOTAL,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,OPB,INQUIRY_RECENT_CNT_TOTAL,DEALER_RESERVE,AUTO_CREDIT_HISTORY_MONTHS_MAX_TOTAL,DEROG_CUR_BAL_TOTAL,DEROG_MO_PMT_TOTAL,PAYMENT_MADE_CNT_TOTAL,PAYMENT_MADE_CNT_TAGGED_TOTAL,AUTO_PAYMENT_MADE_CNT_TOTAL,DEALER_ADDS_PERCENT,DELINQ_CNT_30_DAY_TOTAL,TOTAL_DOWN_CONTRACT_PERCENT,Loan_Status,PREPAYMENT_EVENT_LABEL,Timestamp_x,TERM_OF_LOAN,Predicted_Probability
1.7633611334848789,0.0566690891403837,8.005619512343813,3.817074788384154,16.499926428933733,626.3506745350194,111.48710252791368,2049.54249736595,0.0,4339.277445819828,-1769.2443050873878,-685.3589332125487,460.3554012038075,0.0,240.4096533213051,804.4851492466781,0.0,5351.3581373548805,20376.44327981028,42010.49771979592,46272.53060935906,620.4296580143304,0.099474264066448,35097.28085386651,6.246985550056514,1.5388078557298657,24.48163306687791,0.0,0.0,186.67359703267337,68.44098481038573,43.08619486416603,7.656714588161276,0.9281122211278134,0.0,0,1,2019-03-11 16:18:51.953195320,75.0,0.39300594360676466
0.0,0.1334715901417714,5.699358839405663,2.2904321019771947,15.121640829610891,625.4148542382057,327.8675990056574,1261.9007514884524,7026.304568453368,0.0,-1728.709748131035,-789.5830909809304,16398.908254743277,88850.49989551828,180.9259692942319,881.8479927193298,0.0,7194.156138412338,17131.90859482844,14260.046740421729,7354.067228737364,332.2643039853002,0.1507561835308642,16638.196089532677,7.064778597712198,1.7407655055048272,31.540979600635684,0.0,0.0,356.3823706769175,66.56005802528921,36.535429601846786,8.00600894152002,0.9454276812824922,0.0,1,1,2023-06-25 06:06:39.639964000,75.0,0.37542583220909237
0.0,0.0566690891403837,5.855810032125969,7.544685230998744,17.78893945218593,614.5677273530733,290.8799213321286,85.26134274626293,0.0,0.0,205.4429821174024,-520.1795052025557,34503.94124847978,24067.92048081248,198.08951338045335,620.9817410920715,0.0,19610.183272042075,14385.570515198306,54450.952756084225,9937.54901307194,380.7390771123682,0.090594284605603,20548.59376652065,7.339386423767436,1.7407655055048272,33.91869144306628,0.0,0.0,1033.330082111364,39.71679051988336,140.79405934832047,9.020112536469249,2.282800711278899,0.0,1,0,2020-03-04 11:06:21.278127816,75.0,0.526663693151925
0.0,0.0566690891403837,6.3244259293318725,3.29389891578567,13.865836499352657,298.393619666933,62.38498226323643,551.6883078460389,0.0,0.0,223.5639697063996,-612.6972766554125,656.9655374554895,0.0,0.0,776.2149855881418,0.0,3534.672832798624,19262.88215479753,13885.24053097468,7284.3995894654945,274.34263107350466,0.1496249240374809,13909.089835135535,6.245094414959431,1.7407655055048272,31.65707420524117,0.0,0.0,200.01360149323125,59.40274326379593,32.26860848286257,7.325738984907456,1.6697370600690649,33.993950312569524,0,1,2018-09-24 03:45:31.593159316,60.00510599563274,0.457411821202135
0.0,0.0566690891403837,5.957669149667022,2.2676196902158186,17.690256765765483,627.0362755620368,53.18842201278427,5372.142299127627,0.0,0.0,214.97597156993103,-626.5170167981953,458.9440429949991,0.0,0.0,677.3946381149265,0.0,3534.672832798624,89305.1776601997,11532.949190548716,11184.467141567173,422.99735348801266,0.1132701976417642,21625.69673262444,6.259196053481257,1.6451820727836306,18.12448900635616,0.0,0.0,149.2263874142522,42.785115066043375,22.74057534750696,2.0610185791886853,1.2096820385594107,20.113016479328135,0,1,2024-08-20 23:15:21.332133216,73.70314202640779,0.4052133127667453
0.107963165194373,0.0566690891403837,8.737516000955505,5.413244137450186,15.380802051254305,632.4100464649231,102.37888361951896,186.0990483725263,0.0,0.0,7788.437176963523,6714.442030854405,40231.81910843458,0.0,0.0,664.227450993056,0.0,4586.528139276717,6415.954478473013,41112.22684172746,11246.693899141905,600.7820280063428,0.1058439799681424,30267.018233707026,6.806310589439833,1.7407655055048272,20.86906873940603,0.0,1339.2205400037856,684.0337578531214,670.9842837120741,33.1380787968005,6.3993836498392085,1.2967190728298466,0.0,0,1,2021-02-22 22:06:39.639964000,66.46398570271111,0.5729072867710412
0.0,0.0683795611907357,6.618044857607117,6.65060446098616,21.817350922706975,627.4045770038676,88.65967059257648,172.95984125733753,18072.525802852764,0.0,217.06571079109267,-620.3492790993516,833.3145876499093,0.0,244.0000267810401,777.04499424353,0.0,11385.977916309155,28995.27616169016,24069.69779197427,8205.119383656107,409.21572831987066,0.0870293520822648,22133.100402508662,7.949351200120821,1.600003427192233,61.51293836110975,0.0,0.0,240.97304543008016,57.17477803928733,160.10922519227867,3.687221033672679,2.363492679893873,0.0,1,1,2024-08-04 08:19:26.516651648,75.0,0.4150360660495897
0.0,2.234748166018988,19.265228193169797,27.781223106183155,58.829692608674165,614.9121826327943,76.76289858927768,187.34929635400636,0.0,1389.2763201187818,236.92099246096495,-498.1376006388166,1055.753615659738,0.0,157.99468813626936,733.040131452736,0.0,94183.12063057417,6399.753844879677,33624.05586486676,12200.177461186016,683.9657609086781,0.242013404444286,37060.74412691804,22.17063885971573,1.7246946825110032,21.57113232817833,0.0,0.0,305.965735782101,53.43115955782281,31.849155571350913,7.890894517578269,1.9833619039982713,0.0,1,0,2023-11-07 06:39:55.679567968,75.0,0.42588199752705513
0.0,0.2145111310974262,7.564460997527856,3.8123439132596895,17.75100124393879,326.538044935959,70.01626886088133,3008.177480424586,0.0,7812.838619873276,5952.496872208741,8592.9505317797,1566.403606314223,43600.76646046966,0.0,721.9185041143173,0.0,7654.828366148962,16490.114735440708,15331.651482683685,6808.104790443031,732.4004947543891,0.2350222391774502,30810.33465777124,7.534628991238215,1.4804525089870622,30.939479476561537,17523.691515188344,615.4823128960626,221.0331266080425,39.8089531768929,25.309591999058696,17.615581634792,1.5392209061417246,0.0,1,1,2019-12-14 03:24:30.027002696,74.49673205561886,0.39798004399323234
0.0,0.0566690891403837,4.284256970119199,2.31207387165367,13.184437619384283,636.0681669563905,70.68615877005001,151.00346426288252,0.0,0.0,350.7826116710154,-561.6550073142355,713.4976519427655,0.0,0.0,639.472834423118,0.0,3534.672832798624,120271.8328641638,8255.434715644486,7973.596771983401,270.8669205397049,0.0771374950469438,13821.96507916296,5.670181638479357,-0.0921023681610004,21.743893351960597,0.0,0.0,211.02696860554084,58.523002369225864,23.86279529482236,8.177157405737612,1.0070798275283277,41.65087629328033,1,1,2022-03-13 18:22:08.532853280,54.2070252494068,0.4523495781409629
0.1294783083475171,1.929758995982791,18.70093525848753,11.611142897210978,73.84898155583399,628.4880289710421,83.75689135996663,242.27867842188664,51110.473820204126,0.0,3062.1287675674766,-515.8178854749242,1153.7912796014953,0.0,8352.970726462336,2536.3644001826597,177634.87047375162,9008.038072195255,18326.90248542492,46195.05820681376,163610.14301321402,412.54885159023263,0.1897873595285255,20996.15024695036,8.464582354398821,1.657907566309729,70.45978404886235,0.0,0.0,888.1731009614525,367.5889719358838,36.499360349470365,6.567627068917287,1.0093521784663713,0.0,1,0,2021-11-23 07:00:22.682268224,67.88471176005241,0.6086751481791978
0.1502771471328473,0.0566690891403837,6.249974721996836,4.388264941979484,17.704954527205157,617.6288998683494,115.56871547649916,86.64740448906991,0.0,0.0,220.18222697493297,-637.963030417887,918.5504542211656,0.0,0.0,750.5713898980036,0.0,4784.4126106016265,116552.8968973407,35573.185022429534,8808.220505835252,445.8828155029584,0.1247509210457842,22836.445052873885,7.200659467498052,1.0538851184306297,36.22684658080515,0.0,0.0,411.3729315502537,85.5345384727002,47.179857070435034,8.440890741759032,23.248965713257128,0.0,1,1,2023-01-07 17:33:19.279927984,62.10196549177582,0.4706689897314709
0.0,3.7545347846270687,7.169249956962867,4.62242942892194,17.73437959818152,613.9557588325547,61.063011541644,238.01870310770423,0.0,1682.1166074141677,282.37803556542417,-611.3809040369631,768.3639792460326,0.0,0.0,759.0339955151152,0.0,8170.927333551779,6416.703272786133,15980.716411909129,6698.918715642874,693.9727831547092,0.0897932969931396,37628.18978207686,8.45623560676703,1.7124800545222567,22.965518720476283,0.0,0.0,158.8403328946158,37.192255368053935,24.23254799684439,2.4304792947309632,0.9281122211278134,0.0,1,1,2019-04-28 12:00:38.883888388,75.0,0.341144459424572
0.0,3.6995778169434272,5.486562311504316,3.48063838916592,19.6626324602204,607.1113690716899,57.20626153058775,85.26134274626293,0.0,0.0,-2628.0988452684796,-962.83963615373,515.4767742659988,0.0,0.0,698.1257146145678,0.0,4776.487674978864,6400.408764502921,11205.781795081475,6883.625962705701,430.8913227237089,0.1092940787672221,23522.04140798265,6.010009311473343,1.8103730885253644,21.615005576626302,0.0,0.0,209.23695237564465,47.14286630383859,29.41002501546412,4.230013808242524,1.5595532993573356,0.0,0,1,2024-07-21 00:37:43.906390624,75.0,0.3626107025402028
0.0,0.073219844626396,8.55063287560308,3.402944917583344,38.154526916339066,636.4118773465573,103.59057290777446,85.26134274626293,0.0,0.0,241.49073586234545,-607.1137595090402,1318.765390278073,0.0,2079.474760632269,4553.1103879465945,0.0,6067.461610526509,87318.48507663407,8823.717023120293,10621.199984315946,384.50287470102626,0.076129060044757,19911.783684003574,20.50784899827144,1.4950915972948433,29.926994603970194,40815.73801633199,50.186936130124366,371.43099569221465,373.26830513673735,194.85124335608504,22.59807129853634,1.0466783376072106,0.0,1,0,2023-01-05 22:35:36.453645360,71.71456792134744,0.3858723201772287
3.1168499975640285,4.022096037091527,30.319389527054824,21.470004032291616,18.540404907873423,626.6740474313634,196.87695038348795,216.0391807066325,34483.9025166926,11226.394408412873,289.76764282386034,10520.291783360932,2556.4348545809635,22594.916219377537,5040.070764484881,865.1487519804475,0.0,9847.97512265662,7766.444484310661,15394.761820622134,11457.966190345556,436.1242999373507,0.1074027985692611,22904.864366849797,6.078581305538376,2.302337807833904,27.663118257987847,0.0,0.0,1687.5415140915904,404.9685677615568,50.06380406275195,2.175973378795935,2.634197466806415,0.0,1,0,2019-02-14 02:34:23.006300628,75.0,0.3457304086960991
0.0,0.0657655422925952,6.770552437157361,3.601276359411519,33.24503755947186,625.4779772513684,58.32506322489812,85.26134274626293,0.0,0.0,368.9574965433007,-519.6461805628712,1049.546661768194,0.0,0.0,749.883397255239,0.0,4721.403746847485,6402.635589873669,33890.34795772126,7040.198286886833,440.9627404136543,0.1411230799103537,31824.773214766377,8.997913320732815,1.7407655055048272,35.26677904143976,0.0,0.0,205.0453038231625,42.1616678259914,40.17696809598485,3.1765911212769744,1.4957057959532891,0.0,0,1,2019-06-03 19:31:24.788478848,75.0,0.3876453109002149
0.0,1.8343245999625837,4.701066881347354,2.3007217363546024,21.99016767728358,712.8066917611982,99.73411324963584,85.26134274626293,2989.9014725683173,0.0,172.90035246385628,-766.8722702129714,460.2736492657368,0.0,416.8459171403747,719.425037226097,0.0,3534.672832798624,88010.23028437706,12719.85864973543,12065.901641700915,702.96857583568,0.1178033678192879,33508.32135572635,9.006988713144404,1.4535805521275038,21.56160447751101,0.0,0.0,142.69415527990247,36.86688781558857,22.8436190964508,7.475625701400286,0.9281122211278134,0.0,1,0,2022-11-01 17:33:10.639063904,63.49020836610661,0.368264091894581
0.0351714810891721,0.0566690891403837,7.022879008554036,2.8084829113045524,13.175116916581194,629.5602418438339,181.65044652608,208.83384884409057,39605.189360959426,0.0,10451.80431292436,17560.92970632563,64784.219248838024,110499.70056195554,16035.951710523645,6187.787773280993,54578.22902195249,18853.00434592355,23795.321833215996,9701.730366777494,9186.00907598513,300.75143951955914,0.0937808021287659,16040.728135219064,8.392009695261477,1.71857997713519,23.107837086260393,0.0,0.0,832.8460691432565,343.971129641945,91.51584767121422,5.342724931736283,0.9281122211278134,18.22460002348917,1,1,2023-11-13 09:57:48.226822688,66.74589648354997,0.4606731858722329
0.0,1.9173618200123137,7.040226286395017,2.7511202476280845,78.57578830428758,633.5044989546114,54.13355327014709,85.26134274626293,0.0,11623.413055632947,260.68646994759365,11859.027235451182,562.2032984920024,0.0,0.0,5196.777154432331,0.0,9105.200423900966,6404.052723845991,15862.068928964423,7257.606977406453,778.5763513706527,0.1117964288746797,44757.343657107325,15.326121637382215,1.7407655055048272,26.038843113613964,0.0,0.0,213.49006589754197,42.33751302376105,44.67243024154598,5.64524950743769,0.9281122211278134,0.0,1,0,2022-10-12 18:50:04.860486048,75.0,0.3251534878918383
2.009090962708436,0.0566690891403837,7.513130247348456,4.466109594952864,14.72319068211595,615.8259791371338,90.5016386052823,118.07251096395294,0.0,0.0,-1875.3554187512032,-657.8352425190262,1557.6299701362395,31279.497401639943,0.0,894.4974083956204,75586.00259929374,8214.974401014264,12515.74039636763,19686.62404350344,10752.839183773764,411.9507259201034,0.1175176805632366,22230.03036537836,5.497831591089775,1.560417358475262,19.964610269038193,0.0,1210.933009040405,895.2073014296603,118.94701965294212,38.92092203980111,4.009057080682572,17.9317882874264,0.0,0,1,2019-11-14 05:19:51.359135912,75.0,0.4997972074778519
0.5934552661074355,3.2589520951618156,25.765678675471975,18.42902440585542,53.956575170336976,657.1576718259421,66.31852469299007,85.26134274626293,0.0,0.0,274.54955459853795,-501.37435694991177,4210.988109634079,0.0,122.31619108924406,860.3859322305016,0.0,3534.672832798624,29463.82234496908,11168.152627386353,201110.21535990463,445.90149676977063,0.0764460640104934,32451.316956486928,23.79245115989256,1.7407655055048272,24.432737793684932,37108.33218639509,664.4099069722903,323.69038317811817,86.55728910288235,27.74479233868429,3.3378400615417094,1.6397329661028597,0.0,1,1,2018-08-11 04:07:25.004500450,75.0,0.4878905534384155
0.1864140092159917,0.1135755565161046,6.221615409398076,2.8292559440219467,13.080933628213202,622.0247589826415,89.83910319839919,110.82970285606552,0.0,0.0,-679.4572546971694,-641.3182930269088,752.6797289522601,0.0,392.00529554972536,780.2341462893869,0.0,6939.960179300822,80625.63869757898,13362.484103694454,23130.538601716915,296.08396976895904,0.0828177598657201,15983.174122424987,5.496498733476714,1.5707507093083488,29.53264089110092,0.0,0.0,280.86734177264816,52.33098485558709,40.245161632219705,17.3215109283219,5.691878385284071,0.0,1,1,2022-08-15 11:30:15.661566160,75.0,0.4414671677882509
0.0,0.1430036881537431,6.904188550778684,3.2479990500324716,16.022946289211625,498.0910081290276,69.53849787717422,229.56025079852975,0.0,0.0,219.16703315149243,-525.9057905791653,2269.0291263728886,0.0,0.0,698.8143223179197,0.0,3534.672832798624,27540.626645658736,14045.091005729551,7560.389392026776,357.6032088838268,0.1975252149737367,17834.683685687298,6.579457077579969,-0.84617980574344,22.74733998310298,0.0,0.0,181.41620218239137,43.34905297713187,23.684806021153427,12.881498698714964,0.9281122211278134,0.0,1,0,2023-09-10 05:28:21.170117024,75.0,0.42220778276688165
0.0,0.086423443607452,5.155703923104578,2.415830699610531,15.866476592078625,625.4384160155013,66.01413124993178,110.2260076849468,0.0,0.0,225.780913582533,-563.3653173342248,2828.3671259689245,0.0,468.4074628205699,6762.929794345588,85870.76052431218,72874.17047757,77327.87724799594,8635.539315800466,8822.522123221988,438.39948379756623,0.1123398735938875,22313.56876289646,8.152900300876363,1.6143192379632232,18.360124350418612,0.0,0.0,234.92123935552655,40.35097911003389,28.448207173157073,21.613619902930473,2.0626782283684,0.0,0,1,2022-09-08 12:25:16.471647168,62.7123695439209,0.5389623932808908
0.0,2.5604739546887294,12.790696118692694,9.433205634134328,16.760041795274283,620.3913583642124,51.391033641756266,85.26134274626293,0.0,0.0,222.29577747486655,-711.8274359872264,441.7987084831984,0.0,0.0,773.1161792567536,0.0,3534.672832798624,90789.7181136472,8874.306990826983,7279.86135622835,391.14339674741393,0.1296310262367416,18393.47026544673,5.8456222761560594,1.3616196485243717,33.89724335929711,25302.283126363567,0.0,224.9975168703525,344.69645930395905,36.53162362446143,16.32488480452882,2.080986650046756,0.0,0,0,2018-12-25 05:13:39.801980198,62.12002300907897,0.38964268736679564
0.0,2.7529962325667827,9.84596724333298,4.525193057527513,26.499885589469077,712.1673642363509,205.5579237900493,85.26134274626293,51204.664897764014,0.0,7.969023742670288,-613.8821706198421,29218.77671564028,0.0,16573.566623738232,789.7932072061861,0.0,6838.805827555745,7894.716096297754,15033.137970888198,12403.171099008789,444.6334591653168,0.1920728622082625,23395.898352288823,28.945659597934224,1.4096256621795085,29.394201738698136,4708.2668208212235,0.0,1350.319590174044,368.3744328639132,30.43070325294775,8.318638275348487,2.358889871129229,0.0,1,1,2024-12-04 20:08:42.772277216,74.71428775282247,0.320902218820604
0.0,0.2072041961460053,7.61169963824232,5.03174309260578,21.931559667078005,369.7887465201701,79.16633957624433,113.89286662364566,49148.588380732384,0.0,205.0822504113169,-733.9069844205853,989.4283237349792,0.0,0.0,771.3305972239499,0.0,3534.672832798624,6413.341969077501,13097.539426596171,8439.994492989674,310.80768242318806,0.1219102184472055,15890.625573486195,18.265882120157947,1.7407655055048272,21.871461062824448,0.0,0.0,247.40755953406511,67.94575069310802,33.01825416818083,6.579401207980921,1.183232427803918,0.0,0,1,2023-08-04 21:57:35.265526560,74.62491642706757,0.44751860305470453
0.1251582249268578,0.2137563800707838,6.215766657728632,2.507253501377903,71.48797246588228,628.2759370009721,361.4812319727624,94.9102244999035,0.0,0.0,211.93447679950964,-611.2368793475746,2009.4552565073552,85611.46460265781,0.0,5834.06590292318,130861.01529755602,11546.030105521995,21727.707502461613,13376.99726027491,35617.72855271557,410.1008478406281,0.131499222690549,22162.907403564597,8.545383115539892,1.7407655055048272,24.591374544290833,0.0,0.0,817.3185300442395,197.56609693658817,51.87160001986953,18.765438167316574,19.070383123634805,0.0,0,1,2023-10-23 16:49:58.379837984,74.78705007802174,0.4712053830120639
0.0,1.9846836313865248,6.3390541829994405,2.3078469750355053,21.64141961557173,630.0379193081512,161.98468643109354,212.6140087089209,0.0,0.0,220.12895468466104,-604.1829482091005,10870.01977614152,56358.84876628011,0.0,3488.5750170568763,0.0,6768.3276043728765,26851.663054756587,13682.688926833383,7161.89091649613,288.64160572831634,0.2106608018617811,14687.697550050088,7.1334407525898555,0.5903258505311232,117.60681520142283,0.0,0.0,374.5134411234249,85.90942314312306,207.34854353402153,14.594130827200392,0.9423585816690307,0.0,1,0,2018-11-15 01:39:13.555355536,72.70501110928964,0.4246061628488511
0.1563161334567913,0.0566690891403837,6.147817355740224,2.484043958060023,13.342018191953125,623.5682580212095,78.6892559801328,177.19546360650247,28538.46251689242,0.0,1890.2640570438612,94.11406323836924,530.1434426480191,0.0,331.447918118844,836.5012501811232,74143.15922433998,6994.258144611602,72186.6432043931,11761.167844226657,7570.009626294046,395.5256160877424,0.0717417413343455,20417.85977495319,6.157644886896607,1.245779977745553,24.97296794668538,0.0,0.0,266.54149169249325,80.5688865853009,36.83907347113737,4.06981275920281,1.3180314026960112,5.52693562340681,1,0,2019-06-18 15:29:36.777677768,54.88354650679327,0.4658870914363696
0.1963711975479758,0.0566690891403837,8.109491944060641,16.84966770498375,15.6305887469174,678.6580058651743,339.0199602071534,107.5694799990647,0.0,3835.391945648864,570.4886727093963,7809.505566383362,2721.0659168656066,54255.269450290965,125.86893838632524,697.8174531736977,0.0,138244.93633309987,11899.017747162883,54482.583477349835,9324.074199884151,644.5667270783292,0.0863214641793163,30445.5141987403,7.975083427338102,1.5269222886219689,75.69388353004908,0.0,0.0,1674.8651989699615,291.09192998477346,207.15608963434823,12.065320465783982,2.458160144521293,0.0,1,0,2022-05-03 03:26:22.358235824,65.10623011851588,0.48014997541583937
0.1557152905249201,0.0566690891403837,9.281255088203164,15.56236182664518,18.186985795496085,656.7202557330102,105.037778042572,204.43455660588393,0.0,0.0,204.46301206547128,-623.6130891045007,2437.7920331186488,0.0,6262.209569957147,1576.30291981083,0.0,69270.32959192028,6411.950077727364,34476.67467691524,86776.78902437259,411.7360174326788,0.1866006202975844,22049.463053180916,6.979360810551161,1.7407655055048272,84.08413979041538,0.0,0.0,305.1629494797968,87.97075360097682,226.91368588987808,19.548213309431244,6.0558792255985345,0.0,1,1,2018-11-09 04:29:35.697569756,75.0,0.46112108362080395
3.015459676688717,0.0566690891403837,7.3279613418357155,4.169907213499489,17.11620142793802,661.4251454617062,57.358417132716895,85.26134274626293,0.0,0.0,9684.80679013976,7224.533697385082,60398.39380659451,103054.50834275196,18302.53324089159,875.1670626546197,156857.59204924642,71810.96123716845,30992.94917359921,25377.502179447445,7816.458016149041,437.95067828650247,0.0982019860542215,23526.498661806225,19.611120646160344,-0.7680782109365902,23.740069445387107,0.0,0.0,1684.2260472653695,119.6852591789451,37.58955645643475,8.560599535931283,1.261112310817036,0.0,1,1,2021-06-22 14:25:14.311431136,75.0,0.5169796666386343
2.441298069025641,0.0566690891403837,7.01803239786762,3.426146822456219,20.1594810142143,634.1267827771002,305.7569314554645,85.26134274626293,0.0,11309.25209115734,7422.827377820498,13269.79864578942,62338.6997662222,103749.2876924108,15477.923795951612,6018.83192903733,0.0,100197.44597011084,102763.8014201698,17563.370523291018,190193.9847703459,397.9712682777694,0.0990261582350451,21277.55025661935,7.626616744885254,-0.7375546536987241,25.311585206814485,0.0,0.0,1351.3545902495553,419.1925979594963,29.538421400702745,3.4178642957172336,19.196413902162348,0.0,1,1,2021-12-03 12:30:10.261026096,74.26446453851226,0.6171272055871103
1.5005304861291788,0.0566690891403837,6.465776128906091,2.852033050837461,80.92834799074134,664.9887433782326,174.94329227533146,102.52749476830265,38685.65354750037,0.0,279.67932505306226,11962.647146260584,4139.045199859949,105531.6663690752,16080.477927551889,860.863581502088,181920.0709597877,9275.702217738915,6417.750192646217,13958.855779832902,10235.360793213104,511.02101763058783,0.0934362044518039,31607.534767145273,29.073617164517756,1.7407655055048272,31.751431138566275,45513.61777082346,1176.6729100722218,249.3990542604958,70.05658429143558,34.11093485534352,8.235179759605751,0.9281122211278134,0.0,1,0,2022-09-07 18:00:32.403240320,64.33511717946537,0.29444390097580075
0.0,0.0566690891403837,12.510384032025232,3.0345603374658463,18.87210920436818,631.4692554814329,322.2528583823927,89.23844575566454,0.0,0.0,2484.1272772738744,3332.8554692905363,40353.8165532508,74898.98131801235,14335.007949954665,822.0743043325525,7931.9909076958575,4971.23994153129,6406.878022572571,24330.571153531084,11602.312714216758,660.1173479139329,0.0966305391179335,37727.60789550001,7.478097877987162,1.7407655055048272,33.389546016902855,0.0,0.0,1633.9889559060423,488.9822428889919,28.100903914328025,2.7908406372522654,23.96190419714488,0.0,1,0,2021-06-10 07:49:29.216921696,75.0,0.31249276079361576
1.68918551489732,0.175275344358239,8.660784896855864,19.488148433964383,76.68094164363812,511.43914873502104,112.4935487011724,135.95377183882056,30233.54174271441,0.0,211.1263030281284,-620.0038377508642,7873.603355969544,51812.504390046655,0.0,876.4374107693337,136501.4035546176,157254.3787118798,26081.190057975426,49106.10225013517,6879.63104993102,429.1169002176231,0.1292278604805107,22493.226279802435,31.874984905983613,1.4214523044902196,43.40975647891635,0.0,0.0,630.0480550131085,113.69276002455618,262.22449567761214,3.755084299404345,1.127842395924354,0.0,0,0,2018-12-25 23:38:23.870387038,75.0,0.6334626471985955
0.0,0.1928976859208463,8.36576534094716,3.2338654384122174,20.669156411802952,542.596624506328,116.8159520938264,85.26134274626293,47321.45206770631,0.0,6776.478112749314,7032.444161248875,1946.7489269193884,0.0,9597.05617171993,3454.024056107184,0.0,6249.194566557624,59404.82318913544,13065.216663040195,155988.25787458027,432.0484216286331,0.0841546114718204,22759.548828226012,8.310035523720334,1.8107175587415627,123.63408905753788,17788.26024194011,0.0,249.98408780550497,364.55245568504046,44.76126343271808,8.431748187905407,13.121163556864584,0.0,1,1,2020-02-10 10:44:19.225922592,75.0,0.4614814498699718
0.0930822282277049,0.075790536452592,7.640113456373483,13.96314340217847,67.32235305535352,616.9193637213275,88.5882180116239,152.21693862527763,0.0,0.0,-2382.090730923741,-817.1152178718246,477.6185456805215,0.0,0.0,654.6633635405992,0.0,4272.247726637041,6407.975817558337,16853.13236368235,6846.021853969782,435.85336795340186,0.16821001076933,22992.84132962829,24.43448687678972,1.7407655055048272,31.949423464802983,0.0,0.0,544.8011192672024,69.77591801538344,126.44458954882803,3.3382252674543533,28.43531400091364,0.0,1,0,2018-07-23 18:13:47.362736273,75.0,0.3762840863089632
0.0,0.0566690891403837,4.434766304207041,4.7925488405482355,13.39810986399344,614.1993470629416,83.88554001646716,220.53323856872612,0.0,12675.488000001576,-1277.2029008091306,-855.5717927635085,476.9277579167374,0.0,0.0,818.3602547926597,0.0,3943.872059052417,27748.264823690435,9028.322679337356,9641.497946830536,400.4667031044923,0.2030554982035589,20013.60758398415,7.422784582243827,2.3795220474058096,36.1711011953316,31498.243513239624,503.0205464539689,151.9395728254608,36.35549412564443,24.403801314090614,7.544329219467014,0.9281122211278134,0.0,1,1,2021-02-11 22:12:07.992799280,68.6066103144947,0.36310293149428824
0.0737445013973652,0.0566690891403837,8.130988027778754,4.73592236087382,17.73749276157257,632.3751551524042,101.3897437811635,209.3170673530442,0.0,0.0,369.1424925230789,-543.7081531804199,23214.921572117302,1442.740886377609,2.337428657097007,795.1284766827011,0.0,8102.90148020603,31020.414943063337,14618.901640190576,11553.73814795915,363.0748360541867,0.1442310668151891,17944.82481705079,7.763752547308094,-0.2135548918299865,23.36963293366196,0.0,0.0,1670.2054328921618,76.84820883365245,36.73825503425604,6.33287198036445,35.16846592147191,28.802085448721936,1,0,2020-06-03 05:53:16.039603960,61.267032993467495,0.48406667363433475
0.117398162137194,2.3549719993231264,24.732493535642035,5.204851609826258,24.169273132524204,614.2757334003784,82.15455413509977,208.12278249488168,0.0,0.0,7087.492977374495,-517.5285000032666,62320.21238197615,103573.9994351897,19881.120575270324,1627.6772600122438,0.0,115324.67278204666,38194.252404355895,47180.65758619705,12178.940981181871,445.6966388455385,0.1847435853124232,23355.91614532543,7.4460405262266605,2.089852256198654,125.43214706216592,0.0,0.0,1950.0426967945648,547.9468780584695,240.2299858356261,7.762545918257439,26.367588620240017,0.0,1,0,2022-11-29 14:31:51.791179120,75.0,0.5039228464321633
0.0,0.0566690891403837,8.068986067061372,5.002795396390774,61.03074345010562,380.25233511708143,62.141804031508904,146.34391223236776,0.0,10641.44847940494,218.44701771771335,-619.353501371708,685.2320013432345,0.0,0.0,896.3377984037012,0.0,74026.9816342758,17741.332060246117,23702.7311085964,7622.226188851128,423.5542417650793,0.164065446106271,22344.89517779773,9.684923687720536,1.6257327328602325,125.81643268418117,10221.700424573764,1020.2796524266809,260.2598228104882,76.46945780247553,253.75970232730276,7.248913769807735,2.52567206342896,0.0,1,1,2024-08-19 10:25:53.195319520,75.0,0.5239683602689829
