TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,334.62381600568614,10.96587426249992
72.0,0.07363758896619177,2019.0,2019.0,0.0,660+,23194.446364391944,446.06496254687823,12.7965549780852
72.0,3568.3333627658812,2019.0,2020.0,12.0,660+,17841.666813829404,446.06496254687823,12.7965549780852
72.0,2622.6663252860417,2019.0,2021.0,24.0,660+,12488.887263266866,446.06496254687823,12.7965549780852
72.0,1569.9436967949523,2019.0,2022.0,36.0,660+,7136.107712704328,446.06496254687823,12.7965549780852
72.0,410.1654772926113,2019.0,2023.0,48.0,660+,1783.3281621417882,446.06496254687823,12.7965549780852
72.0,0.0,2019.0,2024.0,60.0,660+,0.0,446.06496254687823,12.7965549780852
72.0,0.0,2019.0,2025.0,72.0,660+,0.0,446.06496254687823,12.7965549780852
72.0,0.0,2019.0,2026.0,84.0,660+,0.0,446.06496254687823,12.7965549780852
75.0,0.06373767524832595,2019.0,2019.0,0.0,660+,22092.152655631235,431.2324273895279,9.799874255866401
75.0,3383.47270539138,2019.0,2020.0,12.0,660+,16917.3635269569,431.2324273895279,9.799874255866401
75.0,2465.9406236393384,2019.0,2021.0,24.0,660+,11742.574398282564,431.2324273895279,9.799874255866401
75.0,1444.9127593138105,2019.0,2022.0,36.0,660+,6567.78526960823,431.2324273895279,9.799874255866401
75.0,320.3891124147956,2019.0,2023.0,48.0,660+,1392.996140933894,431.2324273895279,9.799874255866401
75.0,0.0,2019.0,2024.0,60.0,660+,0.0,431.2324273895279,9.799874255866401
75.0,0.0,2019.0,2025.0,72.0,660+,0.0,431.2324273895279,9.799874255866401
75.0,0.0,2019.0,2026.0,84.0,660+,0.0,431.2324273895279,9.799874255866401
75.0,0.05583947685808058,2019.0,2019.0,0.0,660+,39242.77107691905,761.9813716085646,19.24103070145687
75.0,6019.798923523256,2019.0,2020.0,12.0,660+,30098.994617616278,761.9813716085646,19.24103070145687
75.0,4400.595813245835,2019.0,2021.0,24.0,660+,20955.218158313502,761.9813716085646,19.24103070145687
75.0,2598.5171737823603,2019.0,2022.0,36.0,660+,11811.441699010727,761.9813716085646,19.24103070145687
75.0,613.5630051328291,2019.0,2023.0,48.0,660+,2667.6652397079524,761.9813716085646,19.24103070145687
75.0,0.0,2019.0,2024.0,60.0,660+,0.0,761.9813716085646,19.24103070145687
75.0,0.0,2019.0,2025.0,72.0,660+,0.0,761.9813716085646,19.24103070145687
75.0,0.0,2019.0,2026.0,84.0,660+,0.0,761.9813716085646,19.24103070145687
75.0,0.0007622188653669371,2019.0,2019.0,0.0,660+,22428.05151233753,439.8658085067704,12.74876005836964
75.0,3429.9323620512573,2019.0,2020.0,12.0,660+,17149.661810256286,439.8658085067704,12.74876005836964
75.0,2492.9671427167586,2019.0,2021.0,24.0,660+,11871.27210817504,439.8658085067704,12.74876005836964
75.0,1450.4341293406349,2019.0,2022.0,36.0,660+,6592.882406093795,439.8658085067704,12.74876005836964
75.0,302.3333219228868,2019.0,2023.0,48.0,660+,1314.4927040125513,439.8658085067704,12.74876005836964
75.0,0.0,2019.0,2024.0,60.0,660+,0.0,439.8658085067704,12.74876005836964
75.0,0.0,2019.0,2025.0,72.0,660+,0.0,439.8658085067704,12.74876005836964
75.0,0.0,2019.0,2026.0,84.0,660+,0.0,439.8658085067704,12.74876005836964
75.0,0.0505766331429246,2019.0,2019.0,0.0,<600,23095.153352124293,435.0243983086051,12.93748452510288
75.0,3574.9721144842065,2019.0,2020.0,12.0,<600,17874.860572421032,435.0243983086051,12.93748452510288
75.0,2657.459236470732,2019.0,2021.0,24.0,<600,12654.567792717771,435.0243983086051,12.93748452510288
75.0,1635.540502863192,2019.0,2022.0,36.0,<600,7434.275013014509,435.0243983086051,12.93748452510288
75.0,509.2159136615875,2019.0,2023.0,48.0,<600,2213.9822333112497,435.0243983086051,12.93748452510288
75.0,0.0,2019.0,2024.0,60.0,<600,0.0,435.0243983086051,12.93748452510288
75.0,0.0,2019.0,2025.0,72.0,<600,0.0,435.0243983086051,12.93748452510288
75.0,0.0,2019.0,2026.0,84.0,<600,0.0,435.0243983086051,12.93748452510288
48.0,0.008577559018541648,2019.0,2019.0,0.0,601-660,20364.861339600797,399.11461659127906,7.22330313836369
48.0,3115.09718810109,2019.0,2020.0,12.0,601-660,15575.485940505449,399.11461659127906,7.22330313836369
48.0,2265.0832136961208,2019.0,2021.0,24.0,601-660,10786.1105414101,399.11461659127906,7.22330313836369
48.0,1319.281731309245,2019.0,2022.0,36.0,601-660,5996.73514231475,399.11461659127906,7.22330313836369
48.0,0.0,2019.0,2023.0,48.0,601-660,0.0,399.11461659127906,7.22330313836369
48.0,0.0,2019.0,2024.0,60.0,601-660,0.0,399.11461659127906,7.22330313836369
48.0,0.0,2019.0,2025.0,72.0,601-660,0.0,399.11461659127906,7.22330313836369
48.0,0.0,2019.0,2026.0,84.0,601-660,0.0,399.11461659127906,7.22330313836369
75.0,0.08854858474780669,2019.0,2019.0,0.0,<600,21650.81020808344,426.42748002467266,12.17812973143468
75.0,3306.7360895574734,2019.0,2020.0,12.0,<600,16533.680447787367,426.42748002467266,12.17812973143468
75.0,2397.475644373172,2019.0,2021.0,24.0,<600,11416.550687491295,426.42748002467266,12.17812973143468
75.0,1385.8726039829494,2019.0,2022.0,36.0,<600,6299.420927195224,426.42748002467266,12.17812973143468
75.0,271.92696838680473,2019.0,2023.0,48.0,<600,1182.291166899151,426.42748002467266,12.17812973143468
75.0,0.0,2019.0,2024.0,60.0,<600,0.0,426.42748002467266,12.17812973143468
75.0,0.0,2019.0,2025.0,72.0,<600,0.0,426.42748002467266,12.17812973143468
75.0,0.0,2019.0,2026.0,84.0,<600,0.0,426.42748002467266,12.17812973143468
72.0,0.04037442283172287,2019.0,2019.0,0.0,601-660,20493.805200227052,396.707129395162,7.8976500476061595
72.0,3146.663929497022,2019.0,2020.0,12.0,601-660,15733.319647485108,396.707129395162,7.8976500476061595
72.0,2304.2951598960644,2019.0,2021.0,24.0,601-660,10972.834094743164,396.707129395162,7.8976500476061595
72.0,1366.7166792402684,2019.0,2022.0,36.0,601-660,6212.34854200122,396.707129395162,7.8976500476061595
72.0,333.92848752963357,2019.0,2023.0,48.0,601-660,1451.8629892592762,396.707129395162,7.8976500476061595
72.0,0.0,2019.0,2024.0,60.0,601-660,0.0,396.707129395162,7.8976500476061595
72.0,0.0,2019.0,2025.0,72.0,601-660,0.0,396.707129395162,7.8976500476061595
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,396.707129395162,7.8976500476061595
72.0,0.09688917454836421,2019.0,2019.0,0.0,660+,18607.215305271533,347.9428082927752,10.95047902860726
72.0,2886.380321151646,2019.0,2020.0,12.0,660+,14431.90160575823,347.9428082927752,10.95047902860726
72.0,2153.8834603114346,2019.0,2021.0,24.0,660+,10256.587906244928,347.9428082927752,10.95047902860726
72.0,1337.8803254809575,2019.0,2022.0,36.0,660+,6081.274206731625,347.9428082927752,10.95047902860726
72.0,438.3709166602141,2019.0,2023.0,48.0,660+,1905.9605072183222,347.9428082927752,10.95047902860726
72.0,0.0,2019.0,2024.0,60.0,660+,0.0,347.9428082927752,10.95047902860726
72.0,0.0,2019.0,2025.0,72.0,660+,0.0,347.9428082927752,10.95047902860726
72.0,0.0,2019.0,2026.0,84.0,660+,0.0,347.9428082927752,10.95047902860726
72.0,0.036346393738285576,2019.0,2019.0,0.0,601-660,23470.082696505193,507.71207257918263,11.61185974982595
72.0,3475.5075651110005,2019.0,2020.0,12.0,601-660,17377.537825555002,507.71207257918263,11.61185974982595
72.0,2369.84852046701,2019.0,2021.0,24.0,601-660,11284.99295460481,507.71207257918263,11.61185974982595
72.0,1142.3385784040158,2019.0,2022.0,36.0,601-660,5192.448083654617,507.71207257918263,11.61185974982595
72.0,0.0,2019.0,2023.0,48.0,601-660,0.0,507.71207257918263,11.61185974982595
72.0,0.0,2019.0,2024.0,60.0,601-660,0.0,507.71207257918263,11.61185974982595
72.0,0.0,2019.0,2025.0,72.0,601-660,0.0,507.71207257918263,11.61185974982595
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,507.71207257918263,11.61185974982595
75.0,0.09908015091250884,2019.0,2019.0,0.0,601-660,32880.05508943372,742.5950316113227,16.225594854500212
75.0,4793.782942019569,2019.0,2020.0,12.0,601-660,23968.914710097848,742.5950316113227,16.225594854500212
75.0,3162.1326094600145,2019.0,2021.0,24.0,601-660,15057.774330761975,742.5950316113227,16.225594854500212
75.0,1352.2594693137423,2019.0,2022.0,36.0,601-660,6146.633951426102,742.5950316113227,16.225594854500212
75.0,0.0,2019.0,2023.0,48.0,601-660,0.0,742.5950316113227,16.225594854500212
75.0,0.0,2019.0,2024.0,60.0,601-660,0.0,742.5950316113227,16.225594854500212
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,742.5950316113227,16.225594854500212
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,742.5950316113227,16.225594854500212
75.0,0.0691319434544677,2019.0,2019.0,0.0,601-660,32509.46078080631,517.7333027261146,11.297527227810999
75.0,5259.332229618587,2019.0,2020.0,12.0,601-660,26296.661148092935,517.7333027261146,11.297527227810999
75.0,4217.610918229707,2019.0,2021.0,24.0,601-660,20083.861515379558,517.7333027261146,11.297527227810999
75.0,3051.63361418656,2019.0,2022.0,36.0,601-660,13871.061882666181,517.7333027261146,11.297527227810999
75.0,1761.400317489146,2019.0,2023.0,48.0,601-660,7658.262249952808,517.7333027261146,11.297527227810999
75.0,346.9110281374634,2019.0,2024.0,60.0,601-660,1445.462617239431,517.7333027261146,11.297527227810999
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,517.7333027261146,11.297527227810999
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,517.7333027261146,11.297527227810999
75.0,0.046946644656875626,2019.0,2019.0,0.0,601-660,23247.037171367425,428.05654378775665,10.64598714725196
75.0,3622.071729182869,2019.0,2020.0,12.0,601-660,18110.358645914344,428.05654378775665,10.64598714725196
75.0,2724.4728252968657,2019.0,2021.0,24.0,601-660,12973.680120461266,428.05654378775665,10.64598714725196
75.0,1724.1403509018007,2019.0,2022.0,36.0,601-660,7837.001595008185,428.05654378775665,10.64598714725196
75.0,621.0743059976745,2019.0,2023.0,48.0,601-660,2700.3230695551065,428.05654378775665,10.64598714725196
75.0,0.0,2019.0,2024.0,60.0,601-660,0.0,428.05654378775665,10.64598714725196
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,428.05654378775665,10.64598714725196
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,428.05654378775665,10.64598714725196
72.0,0.08179653197620079,2019.0,2019.0,0.0,<600,17305.488592636182,373.1060328596115,7.02815016598437
72.0,2565.643239664169,2019.0,2020.0,12.0,<600,12828.216198320844,373.1060328596115,7.02815016598437
72.0,1753.6981988411562,2019.0,2021.0,24.0,<600,8350.943804005507,373.1060328596115,7.02815016598437
72.0,852.2077101318371,2019.0,2022.0,36.0,<600,3873.6714096901687,373.1060328596115,7.02815016598437
72.0,0.0,2019.0,2023.0,48.0,<600,0.0,373.1060328596115,7.02815016598437
72.0,0.0,2019.0,2024.0,60.0,<600,0.0,373.1060328596115,7.02815016598437
72.0,0.0,2019.0,2025.0,72.0,<600,0.0,373.1060328596115,7.02815016598437
72.0,0.0,2019.0,2026.0,84.0,<600,0.0,373.1060328596115,7.02815016598437
63.0,0.010413954164544903,2019.0,2019.0,0.0,660+,25725.47925894798,556.369546508934,8.81939310458341
63.0,3809.8089401681545,2019.0,2020.0,12.0,660+,19049.044700840772,556.369546508934,8.81939310458341
63.0,2598.2481299740484,2019.0,2021.0,24.0,660+,12372.610142733563,556.369546508934,8.81939310458341
63.0,1253.158628617798,2019.0,2022.0,36.0,660+,5696.175584626355,556.369546508934,8.81939310458341
63.0,0.0,2019.0,2023.0,48.0,660+,0.0,556.369546508934,8.81939310458341
63.0,0.0,2019.0,2024.0,60.0,660+,0.0,556.369546508934,8.81939310458341
63.0,0.0,2019.0,2025.0,72.0,660+,0.0,556.369546508934,8.81939310458341
63.0,0.0,2019.0,2026.0,84.0,660+,0.0,556.369546508934,8.81939310458341
75.0,0.09476428803894749,2019.0,2019.0,0.0,601-660,29827.066860592135,480.02915577389865,17.732032399349528
75.0,4813.34339826107,2019.0,2020.0,12.0,601-660,24066.71699130535,480.02915577389865,17.732032399349528
75.0,3844.337095623899,2019.0,2021.0,24.0,601-660,18306.367122018568,480.02915577389865,17.732032399349528
75.0,2760.1237956009927,2019.0,2022.0,36.0,601-660,12546.017252731785,480.02915577389865,17.732032399349528
75.0,1560.7034981923503,2019.0,2023.0,48.0,601-660,6785.667383445001,480.02915577389865,17.732032399349528
75.0,246.0762033979714,2019.0,2024.0,60.0,601-660,1025.3175141582142,480.02915577389865,17.732032399349528
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,480.02915577389865,17.732032399349528
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,480.02915577389865,17.732032399349528
75.0,0.01070873968150703,2019.0,2019.0,0.0,601-660,21655.048559683702,420.2372981491242,11.058485890797611
75.0,3322.4401963788428,2019.0,2020.0,12.0,601-660,16612.200981894213,420.2372981491242,11.058485890797611
75.0,2429.564214861992,2019.0,2021.0,24.0,601-660,11569.353404104722,420.2372981491242,11.058485890797611
75.0,1435.831281789351,2019.0,2022.0,36.0,601-660,6526.505826315231,420.2372981491242,11.058485890797611
75.0,341.2413971609207,2019.0,2023.0,48.0,601-660,1483.6582485257422,420.2372981491242,11.058485890797611
75.0,0.0,2019.0,2024.0,60.0,601-660,0.0,420.2372981491242,11.058485890797611
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,420.2372981491242,11.058485890797611
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,420.2372981491242,11.058485890797611
75.0,0.09916241362756367,2019.0,2019.0,0.0,660+,22347.709114962392,407.5221253689896,12.65683337687129
75.0,3491.4887221069034,2019.0,2020.0,12.0,660+,17457.443610534516,407.5221253689896,12.65683337687129
75.0,2639.107402282395,2019.0,2021.0,24.0,660+,12567.178106106643,407.5221253689896,12.65683337687129
75.0,1688.9207723693287,2019.0,2022.0,36.0,660+,7676.912601678767,407.5221253689896,12.65683337687129
75.0,640.9288323677057,2019.0,2023.0,48.0,660+,2786.647097250894,407.5221253689896,12.65683337687129
75.0,0.0,2019.0,2024.0,60.0,660+,0.0,407.5221253689896,12.65683337687129
75.0,0.0,2019.0,2025.0,72.0,660+,0.0,407.5221253689896,12.65683337687129
75.0,0.0,2019.0,2026.0,84.0,660+,0.0,407.5221253689896,12.65683337687129
48.0,0.08731409064129225,2019.0,2019.0,0.0,601-660,22405.073257052845,421.5591062002086,12.524490897259618
48.0,3469.2727965300687,2019.0,2020.0,12.0,601-660,17346.363982650342,421.5591062002086,12.524490897259618
48.0,2580.407488732046,2019.0,2021.0,24.0,601-660,12287.65470824784,421.5591062002086,12.524490897259618
48.0,1590.367995445974,2019.0,2022.0,36.0,601-660,7228.945433845336,421.5591062002086,12.524490897259618
48.0,0.0,2019.0,2023.0,48.0,601-660,0.0,421.5591062002086,12.524490897259618
48.0,0.0,2019.0,2024.0,60.0,601-660,0.0,421.5591062002086,12.524490897259618
48.0,0.0,2019.0,2025.0,72.0,601-660,0.0,421.5591062002086,12.524490897259618
48.0,0.0,2019.0,2026.0,84.0,601-660,0.0,421.5591062002086,12.524490897259618
75.0,0.09992667499004292,2019.0,2019.0,0.0,601-660,47534.04488906227,845.6008775099169,14.47567897792704
75.0,7477.366871788654,2019.0,2020.0,12.0,601-660,37386.83435894327,845.6008775099169,14.47567897792704
75.0,5720.321004053096,2019.0,2021.0,24.0,601-660,27239.623828824268,845.6008775099169,14.47567897792704
75.0,3760.3309257151577,2019.0,2022.0,36.0,601-660,17092.41329870526,845.6008775099169,14.47567897792704
75.0,1597.3966367748405,2019.0,2023.0,48.0,601-660,6945.202768586263,845.6008775099169,14.47567897792704
75.0,0.0,2019.0,2024.0,60.0,601-660,0.0,845.6008775099169,14.47567897792704
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,845.6008775099169,14.47567897792704
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,845.6008775099169,14.47567897792704
72.0,0.006245871636006684,2019.0,2019.0,0.0,<600,20697.752322217337,395.9248083791402,6.77204708218562
72.0,3189.330924333531,2019.0,2020.0,12.0,<600,15946.654621667654,395.9248083791402,6.77204708218562
72.0,2351.066953434774,2019.0,2021.0,24.0,<600,11195.556921117972,395.9248083791402,6.77204708218562
72.0,1417.7810285250237,2019.0,2022.0,36.0,<600,6444.459220568289,395.9248083791402,6.77204708218562
72.0,389.47314960427957,2019.0,2023.0,48.0,<600,1693.3615200186068,395.9248083791402,6.77204708218562
72.0,0.0,2019.0,2024.0,60.0,<600,0.0,395.9248083791402,6.77204708218562
72.0,0.0,2019.0,2025.0,72.0,<600,0.0,395.9248083791402,6.77204708218562
72.0,0.0,2019.0,2026.0,84.0,<600,0.0,395.9248083791402,6.77204708218562
72.0,0.04617260834645468,2019.0,2019.0,0.0,660+,14320.104297803193,278.8222035253937,11.49676122401317
72.0,2194.8475710996936,2019.0,2020.0,12.0,660+,10974.237855498468,278.8222035253937,11.49676122401317
72.0,1601.957996770686,2019.0,2021.0,24.0,660+,7628.371413193743,278.8222035253937,11.49676122401317
72.0,942.151093595584,2019.0,2022.0,36.0,660+,4282.504970889018,278.8222035253937,11.49676122401317
72.0,215.42686157438752,2019.0,2023.0,48.0,660+,936.6385285842935,278.8222035253937,11.49676122401317
72.0,0.0,2019.0,2024.0,60.0,660+,0.0,278.8222035253937,11.49676122401317
72.0,0.0,2019.0,2025.0,72.0,660+,0.0,278.8222035253937,11.49676122401317
72.0,0.0,2019.0,2026.0,84.0,660+,0.0,278.8222035253937,11.49676122401317
72.0,0.01675340594373367,2019.0,2019.0,0.0,660+,18930.350044143925,378.4281186849609,15.92826637356012
72.0,2877.842523984879,2019.0,2020.0,12.0,660+,14389.212619924394,378.4281186849609,15.92826637356012
72.0,2068.0957910980214,2019.0,2021.0,24.0,660+,9848.075195704863,378.4281186849609,15.92826637356012
72.0,1167.5263097267732,2019.0,2022.0,36.0,660+,5306.937771485333,378.4281186849609,15.92826637356012
72.0,176.13407987113447,2019.0,2023.0,48.0,660+,765.800347265802,378.4281186849609,15.92826637356012
72.0,0.0,2019.0,2024.0,60.0,660+,0.0,378.4281186849609,15.92826637356012
72.0,0.0,2019.0,2025.0,72.0,660+,0.0,378.4281186849609,15.92826637356012
72.0,0.0,2019.0,2026.0,84.0,660+,0.0,378.4281186849609,15.92826637356012
72.0,0.014192151508501883,2019.0,2019.0,0.0,<600,20477.23726507985,413.6892256508246,25.345420911744696
72.0,3102.593311453991,2019.0,2020.0,12.0,<600,15512.966557269954,413.6892256508246,25.345420911744696
72.0,2215.2261283866123,2019.0,2021.0,24.0,<600,10548.695849460059,413.6892256508246,25.345420911744696
72.0,1228.5735311630363,2019.0,2022.0,36.0,<600,5584.425141650165,413.6892256508246,25.345420911744696
72.0,142.6355197832615,2019.0,2023.0,48.0,<600,620.1544338402673,413.6892256508246,25.345420911744696
72.0,0.0,2019.0,2024.0,60.0,<600,0.0,413.6892256508246,25.345420911744696
72.0,0.0,2019.0,2025.0,72.0,<600,0.0,413.6892256508246,25.345420911744696
72.0,0.0,2019.0,2026.0,84.0,<600,0.0,413.6892256508246,25.345420911744696
72.0,0.015506279011254488,2019.0,2019.0,0.0,<600,15463.334128688426,344.8211678248695,10.78689184197099
72.0,2265.0960229579987,2019.0,2020.0,12.0,<600,11325.480114789993,344.8211678248695,10.78689184197099
72.0,1509.4014811872269,2019.0,2021.0,24.0,<600,7187.626100891557,344.8211678248695,10.78689184197099
72.0,670.9498591384872,2019.0,2022.0,36.0,<600,3049.7720869931236,344.8211678248695,10.78689184197099
72.0,0.0,2019.0,2023.0,48.0,<600,0.0,344.8211678248695,10.78689184197099
72.0,0.0,2019.0,2024.0,60.0,<600,0.0,344.8211678248695,10.78689184197099
72.0,0.0,2019.0,2025.0,72.0,<600,0.0,344.8211678248695,10.78689184197099
72.0,0.0,2019.0,2026.0,84.0,<600,0.0,344.8211678248695,10.78689184197099
72.0,0.0413302753876425,2019.0,2019.0,0.0,660+,25448.628227356065,504.01353907706954,23.95988363208981
72.0,3880.093151686246,2019.0,2020.0,12.0,660+,19400.46575843123,504.01353907706954,23.95988363208981
72.0,2803.9836907963427,2019.0,2021.0,24.0,660+,13352.303289506395,504.01353907706954,23.95988363208981
72.0,1606.9109805279434,2019.0,2022.0,36.0,660+,7304.140820581561,504.01353907706954,23.95988363208981
72.0,288.87502088104696,2019.0,2023.0,48.0,660+,1255.9783516567259,504.01353907706954,23.95988363208981
72.0,0.0,2019.0,2024.0,60.0,660+,0.0,504.01353907706954,23.95988363208981
72.0,0.0,2019.0,2025.0,72.0,660+,0.0,504.01353907706954,23.95988363208981
72.0,0.0,2019.0,2026.0,84.0,660+,0.0,504.01353907706954,23.95988363208981
75.0,0.09680011174894804,2019.0,2019.0,0.0,660+,23408.448007356463,433.7934488998547,12.178148632887991
75.0,3640.5853241116415,2019.0,2020.0,12.0,660+,18202.926620558206,433.7934488998547,12.178148632887991
75.0,2729.455099089589,2019.0,2021.0,24.0,660+,12997.40523375995,433.7934488998547,12.178148632887991
75.0,1714.2144463315724,2019.0,2022.0,36.0,660+,7791.883846961693,433.7934488998547,12.178148632887991
75.0,594.8633658375904,2019.0,2023.0,48.0,660+,2586.3624601634365,433.7934488998547,12.178148632887991
75.0,0.0,2019.0,2024.0,60.0,660+,0.0,433.7934488998547,12.178148632887991
75.0,0.0,2019.0,2025.0,72.0,660+,0.0,433.7934488998547,12.178148632887991
75.0,0.0,2019.0,2026.0,84.0,660+,0.0,433.7934488998547,12.178148632887991
75.0,0.08925025789391389,2019.0,2019.0,0.0,601-660,18980.724097877155,371.56949660185035,12.8218896516612
75.0,2904.3780277309907,2019.0,2020.0,12.0,601-660,14521.890138654951,371.56949660185035,12.8218896516612
75.0,2113.241797680877,2019.0,2021.0,24.0,601-660,10063.056179432748,371.56949660185035,12.8218896516612
75.0,1232.9288884463192,2019.0,2022.0,36.0,601-660,5604.222220210542,371.56949660185035,12.8218896516612
75.0,263.43930002731827,2019.0,2023.0,48.0,601-660,1145.3882609883403,371.56949660185035,12.8218896516612
75.0,0.0,2019.0,2024.0,60.0,601-660,0.0,371.56949660185035,12.8218896516612
75.0,0.0,2019.0,2025.0,72.0,601-660,0.0,371.56949660185035,12.8218896516612
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,371.56949660185035,12.8218896516612
72.0,0.06258663006801954,2019.0,2019.0,0.0,601-660,20678.93398044652,411.76432610051927,12.51557873700819
72.0,3147.552413448058,2019.0,2020.0,12.0,601-660,15737.762067240288,411.76432610051927,12.51557873700819
72.0,2267.2839323471517,2019.0,2021.0,24.0,601-660,10796.590154034056,411.76432610051927,12.51557873700819
72.0,1288.192012982122,2019.0,2022.0,36.0,601-660,5855.418240827827,411.76432610051927,12.51557873700819
72.0,210.27665535296643,2019.0,2023.0,48.0,601-660,914.2463276215931,411.76432610051927,12.51557873700819
72.0,0.0,2019.0,2024.0,60.0,601-660,0.0,411.76432610051927,12.51557873700819
72.0,0.0,2019.0,2025.0,72.0,601-660,0.0,411.76432610051927,12.51557873700819
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,411.76432610051927,12.51557873700819
72.0,0.0759627704058384,2019.0,2019.0,0.0,601-660,19442.58274890288,354.96052147428975,8.17378002073503
72.0,3036.611298242281,2019.0,2020.0,12.0,601-660,15183.056491211404,354.96052147428975,8.17378002073503
72.0,2293.9413490391844,2019.0,2021.0,24.0,601-660,10923.530233519927,354.96052147428975,8.17378002073503
72.0,1466.0808746822593,2019.0,2022.0,36.0,601-660,6664.003975828451,354.96052147428975,8.17378002073503
72.0,553.0298751715036,2019.0,2023.0,48.0,601-660,2404.477718136972,354.96052147428975,8.17378002073503
72.0,0.0,2019.0,2024.0,60.0,601-660,0.0,354.96052147428975,8.17378002073503
72.0,0.0,2019.0,2025.0,72.0,601-660,0.0,354.96052147428975,8.17378002073503
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,354.96052147428975,8.17378002073503
75.0,0.06377737051452523,2019.0,2019.0,0.0,601-660,34058.30170783062,445.7618832523677,13.00915813366689
75.0,5741.831821760443,2019.0,2020.0,12.0,601-660,28709.15910880221,445.7618832523677,13.00915813366689
75.0,4905.603467052498,2019.0,2021.0,24.0,601-660,23360.0165097738,445.7618832523677,13.00915813366689
75.0,3962.3922603639853,2019.0,2022.0,36.0,601-660,18010.873910745388,445.7618832523677,13.00915813366689
75.0,2912.1982016949037,2019.0,2023.0,48.0,601-660,12661.731311716972,445.7618832523677,13.00915813366689
75.0,1755.0212910452547,2019.0,2024.0,60.0,601-660,7312.588712688561,445.7618832523677,13.00915813366689
75.0,490.86152841503736,2019.0,2025.0,72.0,601-660,1963.4461136601494,445.7618832523677,13.00915813366689
75.0,0.0,2019.0,2026.0,84.0,601-660,0.0,445.7618832523677,13.00915813366689
72.0,0.041829637633417904,2019.0,2019.0,0.0,601-660,21170.33909708867,416.22861799636905,12.84395864178034
72.0,3235.119136226448,2019.0,2020.0,12.0,601-660,16175.59568113224,416.22861799636905,12.84395864178034
72.0,2347.97897568692,2019.0,2021.0,24.0,601-660,11180.85226517581,416.22861799636905,12.84395864178034
72.0,1360.9439468282642,2019.0,2022.0,36.0,601-660,6186.108849219383,416.22861799636905,12.84395864178034
72.0,274.014049650479,2019.0,2023.0,48.0,601-660,1191.3654332629521,416.22861799636905,12.84395864178034
72.0,0.0,2019.0,2024.0,60.0,601-660,0.0,416.22861799636905,12.84395864178034
72.0,0.0,2019.0,2025.0,72.0,601-660,0.0,416.22861799636905,12.84395864178034
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,416.22861799636905,12.84395864178034
72.0,0.020691590674597284,2019.0,2019.0,0.0,601-660,23593.742795261463,426.54064067252045,7.177617750591341
72.0,3695.0510214382434,2019.0,2020.0,12.0,601-660,18475.255107191217,426.54064067252045,7.177617750591341
72.0,2804.921158015404,2019.0,2021.0,24.0,601-660,13356.767419120973,426.54064067252045,7.177617750591341
72.0,1812.42154083116,2019.0,2022.0,36.0,601-660,8238.279731050727,426.54064067252045,7.177617750591341
72.0,717.5521698855113,2019.0,2023.0,48.0,601-660,3119.7920429804835,426.54064067252045,7.177617750591341
72.0,0.0,2019.0,2024.0,60.0,601-660,0.0,426.54064067252045,7.177617750591341
72.0,0.0,2019.0,2025.0,72.0,601-660,0.0,426.54064067252045,7.177617750591341
72.0,0.0,2019.0,2026.0,84.0,601-660,0.0,426.54064067252045,7.177617750591341
48.0,0.045894556386252,2019.0,2019.0,0.0,<600,22240.35266634932,433.7573611733648,12.22677172243199
48.0,3407.0528664537887,2019.0,2020.0,12.0,<600,17035.264332268944,433.7573611733648,12.22677172243199
48.0,2484.336959619599,2019.0,2021.0,24.0,<600,11830.175998188566,433.7573611733648,12.22677172243199
48.0,1457.5192861038015,2019.0,2022.0,36.0,<600,6625.087664108189,433.7573611733648,12.22677172243199
48.0,0.0,2019.0,2023.0,48.0,<600,0.0,433.7573611733648,12.22677172243199
48.0,0.0,2019.0,2024.0,60.0,<600,0.0,433.7573611733648,12.22677172243199
48.0,0.0,2019.0,2025.0,72.0,<600,0.0,433.7573611733648,12.22677172243199
48.0,0.0,2019.0,2026.0,84.0,<600,0.0,433.7573611733648,12.22677172243199
48.0,0.08825744379212379,2019.0,2019.0,0.0,660+,43850.5244734929,784.0872967063897,10.7557373032579
