INSTALLMENT_MO_PMT_TOTAL,INSTALLMENT_CUR_BAL_TOTAL,PAYMENT_MADE_CNT_TOTAL,PAYMENT_MADE_CNT_TAGGED_TOTAL,AUTO_PAYMENT_MADE_CNT_TOTAL,Timestamp,Loan_Status,Application_ID
819.6489980794626,6659.5188169118155,266.36246542880804,47.46517774650573,42.28611566175031,2020-10-30,1,3116
833.4348721761119,9882.42738477794,397.90996876831775,214.95923900686807,88.47801658374375,2020-10-30,1,3117
789.3017351536578,7291.615608745004,367.87898755827223,77.32103789650242,47.14968586871666,2020-11-01,0,3118
817.3290363446965,12257.633120984294,263.48924707101173,65.65572508198152,28.596499804161972,2020-11-01,0,3119
3069.6519056706693,6612.7425459193,334.05473543410665,40.0512038931666,37.85939626853765,2020-11-01,0,3120
775.0333862676168,159758.28480324248,1896.6902890298163,274.0856369904802,40.1109758404064,2020-11-01,0,3121
718.9039576527297,7372.096757330226,868.1374389973021,51.00960967884342,29.050168609021313,2020-11-02,0,3122
813.1730513918964,12232.476010972376,192.79392628870988,38.860495403564,31.01477645684765,2020-11-02,0,3123
1317.9152382509196,9844.777500004457,189.118138247864,344.4786481670906,34.93469554317725,2020-11-02,1,3124
3602.761542316476,189363.4078003089,1365.0501693594313,84.36298173771613,41.1965013414863,2020-11-02,1,3125
858.3275029654669,159856.21380015725,211.20881452036863,66.77995148979004,30.061063089106057,2020-11-03,1,3126
779.7782744190087,8700.162256433057,197.0108862564303,41.63175963856935,50.63885729242294,2020-11-03,1,3127
846.278631478591,193035.3298407443,221.83982134634675,71.82492013685764,28.16947614549921,2020-11-03,0,3128
4992.339428162666,9205.076834224692,165.93739168403226,40.367407428224766,32.35947341518728,2020-11-03,1,3129
1627.9342227330153,8699.508102187181,224.30033106327585,55.21869069728615,29.0809811648626,2020-11-04,1,3130
623.1135947321745,7038.952955619778,332.5823388085133,262.60506874159387,30.400893507763087,2020-11-04,1,3131
774.4880862572226,8700.957557378337,345.21165137412004,84.29153073211953,41.68684273817884,2020-11-04,1,3132
715.7409589284671,11602.554220848975,1587.2044411842678,57.14754517707331,100.8248778852448,2020-11-04,1,3133
766.1809828371007,8717.463357002835,1785.944091866999,664.3740657903076,253.62663801523425,2020-11-05,1,3134
848.8142843478382,8851.371951111752,212.59311097642376,43.08741719129728,24.080516585558257,2020-11-05,0,3135
881.8114489970358,12176.37843499583,406.49968679538085,58.526519272057655,166.18925603072108,2020-11-05,1,3136
763.3723265882186,9042.114591784337,157.37480347959433,53.98094213033714,23.880441598226867,2020-11-05,1,3137
637.397865483095,6639.495845532216,320.14239229226797,61.089171057072974,33.30131331953802,2020-11-06,1,3138
7002.468071457747,10897.344231335332,1951.5737466834023,700.9900872048731,258.51848914822216,2020-11-06,1,3139
6283.568771402038,7099.9469558166675,225.88946028211336,39.18384667626874,42.85520486448871,2020-11-06,0,3140
886.5688328092843,6651.92658760706,147.9155280903999,45.3669072447893,24.33894345940682,2020-11-06,1,3141
841.7236479428874,7361.357294506368,319.71957274817373,51.28271320063072,52.2455355068611,2020-11-07,1,3142
833.1827668751547,63635.27387656414,304.6459166242007,44.01143369325064,32.348621300617104,2020-11-07,1,3143
831.5243397896852,15014.159947968026,174.41115295544623,52.75854804546512,46.83892455375148,2020-11-07,1,3144
627.8684028971603,10485.243775330186,289.9706066531129,671.138031553324,51.95623510899223,2020-11-08,0,3145
646.4179733960453,7090.865931546126,220.63724006674244,288.93309260248895,25.01284036009463,2020-11-08,1,3146
710.3623517160272,6790.642631927745,193.099213613934,38.34046044939544,40.329531187471765,2020-11-08,1,3147
712.9401641720511,6902.413934012358,226.63171118700137,89.46569078956466,26.051757893862032,2020-11-08,1,3148
844.7634510580341,6744.02332646467,175.76946996637042,41.333921752442706,35.60012936191251,2020-11-09,1,3149
781.0134619433969,6625.7555849339915,365.254318595059,72.15133570018303,104.0657019098134,2020-11-09,1,3150
878.82568971829,7362.794607672222,218.76782206765137,50.831902603869594,61.39011648734798,2020-11-09,1,3151
863.0856471385804,83378.4731355721,228.01803444948672,70.66017100062365,38.044111861397475,2020-11-09,0,3152
883.6541602699845,6689.316684506262,189.32061879076664,38.29407215269295,23.45307128417831,2020-11-10,1,3153
778.5173429114902,54151.31600801787,269.27811742837605,68.30224077065553,47.94280763989154,2020-11-10,1,3154
673.9862560344375,7173.02893488753,146.2736581447059,38.480915377931055,23.273745135687676,2020-11-10,1,3155
730.9173938023366,7214.56525372796,191.76236261848635,53.05577838226897,23.901192104279275,2020-11-10,1,3156
711.9247353678279,7895.728187723489,1782.4473657948652,386.58524774029854,48.234289298482594,2020-11-11,1,3157
689.1691918482165,7152.011937192721,394.1554025239613,47.02575826450342,45.986515605068384,2020-11-11,0,3158
820.2820289499517,6559.039159718301,307.49255533401436,52.6067136883603,70.55289529224791,2020-11-11,1,3159
6661.210596036135,9863.294615236726,227.9677292651317,52.79750985898872,34.50383555960912,2020-11-11,0,3160
840.4276048909114,8548.512699805935,217.95907070871272,49.955333122933226,30.57895987845223,2020-11-12,1,3161
796.8630193053557,7211.827609942895,724.4965981325095,39.7677700588855,35.09513478440309,2020-11-12,0,3162
706.4566510456932,7186.3162767938775,1157.0306511801723,586.4320175080571,29.049121077493105,2020-11-12,1,3163
778.1172700762934,155809.67333310732,1978.2611891571353,716.6109212808544,223.57620287384287,2020-11-12,1,3164
5840.777478146664,10679.571421202974,201.8933532242737,40.386300228383774,169.74413311711737,2020-11-13,0,3165
6714.325583180826,8316.676609380036,143.84385096481907,35.68584864418119,34.32891479540177,2020-11-13,1,3166
849.2582891254916,112266.80929693292,1603.9593886918346,412.6166166727958,140.35199829799188,2020-11-13,1,3167
737.4952464099606,9058.47250810919,156.88005769263873,83.52767513515649,25.985121550378487,2020-11-13,0,3168
814.7199115020723,7737.139119562671,223.7912402144363,74.58130996650308,156.45234914163603,2020-11-14,1,3169
4328.16521965614,17374.2359192154,349.28135799429845,341.8449062520925,35.38727617663795,2020-11-14,1,3170
782.3560947545461,11295.704739965371,206.56839344056797,63.08321395247778,34.241389760671495,2020-11-14,1,3171
739.6383483912289,71249.76181697685,274.3621201948939,39.93034439346194,25.04362714710951,2020-11-14,0,3172
5758.829222194108,9568.1987795005,208.2464789881219,54.78574970780015,36.03953559864695,2020-11-16,0,3173
632.2281446224184,7599.427677101448,270.5731375914695,69.5743005347997,50.72294547197775,2020-11-16,0,3174
5300.082459279115,11852.534541141187,1072.4167306832494,56.44956777994905,189.92640238957495,2020-11-16,0,3175
773.007957932427,207866.2280579823,711.4464937558985,61.06847818174039,208.21675304354693,2020-11-16,0,3176
867.6019973879244,8511.769179051444,1073.8440953482773,85.49713579440112,28.57311531736825,2020-11-17,1,3177
883.6429113872235,170575.12657660042,295.08154637176955,72.01084895802674,27.00796922875149,2020-11-17,1,3178
844.9096937483939,8951.722527663846,269.34894251404324,78.25908877540124,53.57696617400714,2020-11-17,1,3179
697.5706764878512,70266.07316496648,292.95745220381525,51.07609358994429,190.82141084037664,2020-11-17,1,3180
781.9806606396576,7046.897090394206,394.3527858532379,46.79420146020463,26.56978337516532,2020-11-18,0,3181
836.7107678894135,11943.66306668214,1731.3631234351733,433.9326363827864,43.3814867713092,2020-11-18,0,3182
870.7585722915982,7925.8473144434865,248.98717537114905,56.909284317973416,249.60027340318751,2020-11-18,1,3183
701.7084479805352,80911.59167195142,377.8343267383002,53.10630192345013,50.37767401068124,2020-11-18,0,3184
658.1351354089227,6600.9874078610665,147.99951474768426,37.33958053223856,42.410502065060726,2020-11-19,1,3185
800.6451206898164,11150.912748758476,195.5067985337681,40.904396342642386,38.42352305817579,2020-11-19,1,3186
659.4453316269139,6639.461855553927,210.01668950781945,45.83951245004032,25.56204594283014,2020-11-19,1,3187
2425.565770760869,10125.929092143431,1871.333100973131,71.29143857866725,203.44118650039968,2020-11-19,1,3188
805.1486384285095,8094.221086239697,209.52536077926527,37.13649925715684,37.697397339108065,2020-11-20,1,3189
1862.1289901610512,8707.607228089557,470.98709298160344,44.84958650733462,33.28076372053817,2020-11-20,1,3190
857.0591616889157,6968.987261062455,309.0903678747692,38.23750367047812,233.27533616840043,2020-11-20,1,3191
752.5240812039596,142666.9145786526,1235.4895000312565,78.09494730956112,191.1640668056513,2020-11-21,1,3192
845.6904178953782,10823.875102066922,214.9375288489861,71.787487894136,31.962829332064462,2020-11-21,1,3193
1369.9334417637772,7174.594647295711,267.481133309788,78.7193517212188,215.892704417748,2020-11-21,1,3194
3832.1130982446793,7809.014708850271,261.891185382529,71.15709081578729,133.4092913546392,2020-11-21,1,3195
777.9590115428902,7278.377969957983,1598.5889147096757,122.89693230937378,184.83103778514297,2020-11-22,1,3196
821.5182209501795,182603.4022082797,214.21200410937064,388.6250391256115,28.29307553088381,2020-11-22,1,3197
2792.2369030335653,19935.453496411144,257.0001919293203,116.1923686842458,38.904855140486035,2020-11-22,1,3198
771.4068636572925,7349.372160600495,297.5356975491962,41.14947866602171,175.8270852067885,2020-11-22,0,3199
819.489791927379,10930.037650209671,1937.0192675886915,701.1479571442284,40.221551875719925,2020-11-23,1,3200
623.7864178870404,80099.85147936775,1282.0191169088448,71.0071514802864,53.595942235013815,2020-11-23,1,3201
662.6200579759127,7172.098508097377,181.2212812002383,43.3576750508675,24.853367904968785,2020-11-23,1,3202
3013.1132441808923,68306.94369589369,188.52702940399905,119.09762475013363,159.08168257328558,2020-11-23,0,3203
881.7776386753178,20095.667376736616,760.8938798267358,51.59509120309721,52.664571192146845,2020-11-24,1,3204
5919.4981008451705,116935.7623859998,1684.4591635347776,609.4236564494906,233.37598350146544,2020-11-24,1,3205
713.3237093127433,7458.435866085372,155.29182620560516,45.16330278221169,24.597311719815497,2020-11-24,1,3206
5850.882649871307,9773.08406013289,1011.9973033080512,79.78680393434827,79.48514946977923,2020-11-24,1,3207
1192.4367516703378,8938.225779397551,180.63009973136553,46.19878010850093,51.74647166658689,2020-11-25,1,3208
3682.958863609162,6941.310173876631,393.1129319502781,102.4645391047976,51.682517608821264,2020-11-25,1,3209
658.4872615671426,7275.26109063757,220.60267925736764,38.547602571045005,31.189646826183136,2020-11-25,1,3210
756.4486895789865,40362.99310851017,377.0283447554968,84.2766266352073,93.80649219336536,2020-11-25,0,3211
1915.0253480530876,42940.24260833597,363.8258134666887,67.17446974601899,72.87954214649469,2020-11-26,1,3212
790.6352974513778,7040.293507016471,168.07736934769486,44.51372585193158,44.1111098858577,2020-11-26,0,3213
854.137198272576,7059.6637624312825,225.25083599684513,47.132270773400194,29.91367571062104,2020-11-26,1,3214
5250.605814602249,7903.103213794366,1769.4360095926495,701.6965704019914,72.95841508210711,2020-11-26,0,3215
837.8652601322848,7291.641061922266,197.0218499033034,44.07509396916042,49.999231121730006,2020-11-27,0,3216
809.1419246303157,182943.63561557073,204.0576567270204,49.55644795576955,46.88425182346141,2020-11-27,0,3217
801.4070191401794,10088.900579299743,144.5276146817816,38.36417771141497,24.70474389459934,2020-11-27,0,3218
661.1763116666473,12191.282113282588,192.49405688448604,44.50848983834632,37.40491073890741,2020-11-27,1,3219
887.6160926120824,9593.959693160556,398.8804351228492,39.83835878772817,40.04147553877131,2020-11-28,1,3220
791.7569411968707,139186.51429584803,277.91338201268024,45.983596624836,119.11690967648018,2020-11-28,1,3221
778.1828368534558,7008.782116493228,237.19784426651876,47.560164954008414,53.40634958863636,2020-11-28,0,3222
3724.323795111174,207700.63276332928,2071.4797918949303,630.3338671479077,122.12771979434342,2020-11-28,0,3223
3839.800071343236,12359.463428508094,384.9157771520005,41.69323836880712,37.96028628624721,2020-11-29,0,3224
712.0680759174493,9722.066163300144,1187.7028857616997,563.6962259032607,222.1412529928089,2020-11-29,0,3225
755.0263200034016,26738.402064444897,344.75530734397876,227.5268835087186,38.41907944715973,2020-11-29,1,3226
865.784710902001,8220.871565439553,314.6340344105861,69.53121916887865,37.2639331848579,2020-11-29,0,3227
713.6910431162111,12370.359303042944,187.30964132072887,54.856506931939194,35.6310873992507,2020-12-01,1,3228
763.845012973578,6863.313940805241,253.4334477730907,43.18110617818236,60.95863906159388,2020-12-01,0,3229
697.3076970725067,8626.50855672788,309.6746084864423,75.7605982715496,30.64031240254166,2020-12-01,0,3230
3816.142413253579,11079.745615675847,1748.0071475451948,61.40548689366578,50.14928228661553,2020-12-01,1,3231
5651.509712839412,38788.69243036903,277.7240281091283,42.2302152203216,103.75690501462704,2020-12-02,1,3232
762.9546434628795,100409.103169125,253.97944469951625,61.756428531485895,35.29119090151405,2020-12-02,0,3233
895.5564828450002,8170.085620357106,1127.7457473249228,491.49586334041,37.52483011798803,2020-12-02,0,3234
885.4978849307207,8694.988600647277,1336.4154236834324,77.050382282434,29.005594175821606,2020-12-03,1,3235
687.5169587404489,9685.757333570986,151.6834154330328,35.67729119104706,24.20667242034417,2020-12-03,0,3236
863.1640395574126,6580.577386727196,209.16311882996587,79.90457303232832,22.9295070223203,2020-12-03,0,3237
642.1513956500826,7029.492840542152,276.4333494608509,90.39041316733903,23.40903458603261,2020-12-03,1,3238
819.1785048180235,18020.00331838861,1920.48139491634,672.486130261119,49.19073265861654,2020-12-04,1,3239
891.799831068081,8534.144403523253,173.42943568211183,56.98937969964868,35.01257642823387,2020-12-04,1,3240
2536.0342047647728,10708.558361321817,320.5013912444041,64.54299200742018,152.66035636652697,2020-12-04,1,3241
769.0875049558188,6707.78517341266,182.35618258092055,71.03903621314308,39.41267528005861,2020-12-04,1,3242
885.5223200337525,7380.941383614714,651.3713878143167,307.6767938701487,29.630881883253473,2020-12-05,1,3243
4519.517489704792,8786.205285096454,1479.6367431130789,70.50512676352672,53.05252381841182,2020-12-05,1,3244
632.4928998792657,7017.940899524692,197.12756400067155,52.23491509037676,27.298802509707805,2020-12-05,1,3245
765.5812175385398,8945.306080380007,247.76353205639708,234.03786913881356,28.60384900564309,2020-12-05,0,3246
732.2096003961009,7113.853442733573,246.69409915310797,46.564688721590585,30.00960350827436,2020-12-06,1,3247
866.0110946916703,8188.660441915093,278.62966334685484,42.4377812166951,77.06348612543704,2020-12-06,1,3248
1715.8365400829523,162123.95158122532,307.7704890021939,85.17519375489185,260.6712942853031,2020-12-06,1,3249
777.6876172313799,6847.591765403977,243.161769653561,63.65270370213919,25.86959934730934,2020-12-06,1,3250
861.8948837382773,8701.704190397028,360.45119029202334,432.9841161631179,192.1725286033524,2020-12-07,1,3251
849.5274229330533,198731.0586875786,330.0182871784381,86.86505920259953,165.44577249406376,2020-12-07,0,3252
778.7078378124473,12082.120974067006,249.77541425356748,177.00431898979747,27.123911961318555,2020-12-07,1,3253
735.0158509805627,8384.402272072602,386.8209418906363,37.419156358799256,40.32592647891248,2020-12-07,0,3254
6175.087491048225,11180.044601275657,1869.2165004942344,691.1373989707603,50.18669604716369,2020-12-08,1,3255
788.1760886733377,7449.1016868162515,646.7241226371643,222.368412366531,39.1010511981943,2020-12-08,0,3256
804.2225090810601,194516.2145190403,155.7778679140975,42.67297866769769,23.629709566853982,2020-12-08,1,3257
717.6869258938458,6588.111646928672,158.18047965336103,37.12317661925795,23.295547803157476,2020-12-08,0,3258
4779.711223068096,130606.9793992656,142.76212434533073,38.34477933412174,37.63199651611593,2020-12-09,1,3259
897.5506844902452,11264.990281973423,280.23412175989796,58.26087196515459,218.27662064974123,2020-12-09,1,3260
881.587429639358,28851.529100963995,414.7711072184102,71.50330941438267,25.68071597124252,2020-12-09,0,3261
3366.311582257558,10421.61593836733,1944.4527569446336,408.1909326889894,261.4392742297838,2020-12-09,1,3262
804.5137090281564,8103.247237661108,215.5168879739524,69.71965521917465,213.93353062204608,2020-12-10,1,3263
843.546632337539,8867.885252672142,144.2892122146393,38.327789370817584,34.689374547207386,2020-12-10,0,3264
716.0194229065563,8862.959036907898,140.90732567431218,39.5161273062037,22.9070339445435,2020-12-10,1,3265
820.6653813695466,8129.929757949394,230.66386627965147,53.821555901435005,38.42237660130904,2020-12-10,0,3266
6687.000340455689,150609.8582010526,310.9345463983426,93.0570851872817,207.32227217319473,2020-12-11,1,3267
883.5254499276845,10616.013571904878,571.0605424369751,88.7498033001279,41.982047916845794,2020-12-11,1,3268
1276.7716777581536,112245.2914090154,961.3976787598629,486.252526548318,144.1100947998498,2020-12-11,1,3269
747.4874728476423,11652.180147608697,399.1780500461193,77.72093474091449,27.27596479179831,2020-12-11,1,3270
847.0738998920937,9228.50299065885,323.52462308531005,195.1693385092977,202.49235365759637,2020-12-12,0,3271
803.4879232924043,179808.07862921502,1825.6176846525525,702.8074037555576,44.69266250848527,2020-12-12,0,3272
648.7618574005827,10387.665724664275,307.58420869532176,36.685648236362994,43.04386280670548,2020-12-12,1,3273
797.6529479226085,7500.977385255705,148.010910099218,41.69323697531641,47.24295495068256,2020-12-12,1,3274
895.3786814269527,9020.523603615846,350.4156408599141,61.28591194441381,83.1325347994961,2020-12-13,1,3275
733.0889287657739,205147.05214772097,202.32163391737907,47.494192505467225,28.58866513867667,2020-12-13,1,3276
3397.4446975950823,207485.5793487772,295.56604780728196,41.79572686010344,42.135172140699375,2020-12-13,1,3277
657.9881700419436,9281.915878669002,250.75248158280223,85.51850986834145,44.95155929338671,2020-12-14,1,3278
749.8728781808089,16580.468858143824,194.17908560116945,40.19257452512973,38.95230921345811,2020-12-14,1,3279
686.8300263892706,7488.850195949581,310.5980848802751,44.31134878521827,35.90533672407335,2020-12-14,1,3280
790.8812967350761,128892.39353979344,420.0422131758523,515.3302465142287,24.64875340608434,2020-12-14,1,3281
741.8083453155486,75890.77378681532,1693.8541007531528,709.81471455327,181.71378101488696,2020-12-16,0,3282
790.9751048831877,7541.58941679023,196.09936447534545,39.43533983926177,26.75797665636584,2020-12-16,1,3283
618.8833229583145,6578.112509061943,165.22740874854492,37.14153988463849,28.20872211005271,2020-12-16,1,3284
675.6704022416362,7535.130464666931,287.7648799547748,42.3437610513206,38.25085199009426,2020-12-16,1,3285
760.4197181170374,12333.629431204692,145.30743296700308,39.42048339221829,24.030102859583344,2020-12-17,0,3286
825.2515772140617,8895.510739993188,193.60708633893108,53.94877306046273,32.321240077859386,2020-12-17,1,3287
812.8208784825682,104044.24451188112,348.5176587554653,78.027989600344,35.89004456269979,2020-12-17,1,3288
853.9539376574792,7879.951980763559,290.85877132975094,48.416387476044704,153.68770792866388,2020-12-17,1,3289
657.7960008875776,9569.822299862542,1377.0222478602038,74.15719840687228,35.1280245679154,2020-12-18,0,3290
769.5481362925005,185618.0305311849,414.96809223977544,368.04436430455627,43.62637494118607,2020-12-18,0,3291
1985.752509870743,11013.968872620557,967.2264190571008,115.85772513388034,30.380212409595497,2020-12-18,1,3292
821.7394880575639,80563.61551451025,211.3308925987208,35.84100801117603,28.90409947158681,2020-12-18,1,3293
3720.248910778023,195861.34549541303,1106.2417143539851,72.09701624713618,44.23834836531039,2020-12-19,1,3294
897.1035538161132,7224.404181153906,202.20574811374115,73.91100970274071,24.664968736673835,2020-12-19,1,3295
684.3001190787526,8532.912389744106,205.2427745486032,66.95666837777515,25.32170507237656,2020-12-19,0,3296
3076.1085602259427,9039.202175100036,640.8369474790991,309.4935872936801,28.175367235408864,2020-12-19,1,3297
3018.0896954499963,186227.15831886744,2036.9149510435116,739.8435139713993,157.66285941707477,2020-12-20,0,3298
777.894621783162,31143.6939981811,218.43025010279092,63.409774212675586,37.25545544045758,2020-12-20,1,3299
3522.761736395551,6775.864935455593,212.1321967579106,50.9907054287261,26.940548384650064,2020-12-20,1,3300
664.6945122194247,7547.392111253783,172.02688310021318,37.19905628666369,27.624413313931537,2020-12-20,1,3301
6436.7457365224245,8593.37977176236,349.0694391060108,40.501516319896226,67.99424094491926,2020-12-21,1,3302
791.2505588821027,6924.506334998361,366.49747479593134,55.818322965448445,41.90456502204175,2020-12-21,1,3303
774.9067566726267,11493.50859211713,205.71571091854776,56.45410608398225,35.89839264247796,2020-12-21,1,3304
3587.914911649187,171517.99169503403,1781.4881747092984,754.6780499054232,220.1450209797498,2020-12-21,0,3305
667.5793327422342,7046.642022413747,162.1761251181054,35.51881966626421,24.065438202365435,2020-12-22,1,3306
1152.901444908131,8901.47869096458,251.35495550706787,88.39914316194479,31.921934228949596,2020-12-22,1,3307
684.866865535868,129817.24269231448,216.9860599526952,55.51365992393124,45.87056960346956,2020-12-22,0,3308
643.7621243583498,8943.277416619458,908.2108130696416,48.253764734342894,164.12249014759692,2020-12-22,1,3309
780.2969522942357,10596.569529023363,340.6633871790996,422.4021956305105,41.589943794487056,2020-12-23,1,3310
6603.240407136257,9718.917326800503,175.24992656950178,38.87402033808257,35.475381299148985,2020-12-23,1,3311
722.3749133182934,9821.365038108386,256.72133527024835,40.14665406141813,28.09932071127625,2020-12-23,1,3312
887.8845938747403,7790.577273198862,322.6043254451931,41.60658282798386,43.05118206087301,2020-12-23,1,3313
795.2382138378924,8517.178229196561,198.1761019576926,63.06897792490639,29.48804256524585,2020-12-24,0,3314
746.74195830851,8713.742222793808,227.1340152822304,50.23882415524491,25.016881112296623,2020-12-24,0,3315
834.2347451269274,128321.98051304049,363.8644639729373,69.73528689833351,49.3559468022286,2020-12-24,1,3316
4710.852644375477,86744.85522665195,182.4283296480719,52.49835577708913,31.876202032689942,2020-12-24,1,3317
725.6057966560023,8682.357653253996,347.7841686812041,43.274069485916286,47.55535921864238,2020-12-25,0,3318
690.6364172977248,7228.34614008823,367.21189874179913,72.6417850978327,50.66821389090421,2020-12-25,1,3319
642.2907520377619,7230.020809151265,259.87876412074615,75.09567023801975,27.29415778367665,2020-12-25,1,3320
772.3709668379037,9214.10792891511,418.0986248407835,433.3955789197196,27.53260042696361,2020-12-26,1,3321
819.6284165297208,6688.692357372205,276.0371934316802,42.49626420601318,48.657298234752375,2020-12-26,0,3322
4140.172910347051,10370.951210663436,221.88737570582185,70.54870422628234,23.508058550732976,2020-12-26,1,3323
6773.162150926771,10897.526975045184,259.6887788355594,47.95547806057921,48.65420460987453,2020-12-26,1,3324
4757.46841384107,9363.37805203986,406.92061283737127,153.8883114502642,41.726837937526795,2020-12-27,1,3325
787.5682330792674,8661.472625820938,1739.3176797131878,505.3502013010301,128.39728991902132,2020-12-27,1,3326
767.2587773861669,170978.18962270772,229.08882473587096,568.2418404436679,28.620945652877943,2020-12-27,1,3327
663.7802336973463,9519.810595630726,193.47540546309835,42.17879753751207,24.779200506572593,2020-12-27,1,3328
861.4238034200661,110564.09220318389,351.8324372973818,44.2446991602488,32.081700695638204,2020-12-28,0,3329
679.5218564766648,8233.076732650843,210.65136623556057,43.036890257031686,28.211409501740626,2020-12-28,1,3330
6013.983628383971,204519.28010927717,1306.4498378828816,53.59944769655061,40.123500179272426,2020-12-28,1,3331
778.910227479667,11073.158145363268,473.05460491954886,496.149442655976,193.9942071091831,2020-12-28,1,3332
887.9649654147087,199266.61335172533,349.40715614281453,691.2132434170381,114.59094504557774,2020-12-29,0,3333
619.9135653178679,6794.06306835814,155.69508746007966,39.244410997137194,25.452393517993656,2020-12-29,0,3334
831.9095883347485,7358.79483105836,228.89614349400745,37.76801430840341,28.387568318514305,2020-12-29,1,3335
810.4098547199683,8694.185444790666,363.59439875443377,75.26206756516332,52.786349235265966,2020-12-29,1,3336
673.6883056907122,7934.601898716843,392.40526685651935,68.94054434075753,31.936051138088843,2020-12-31,1,3337
650.0559734893401,7049.0465024185505,175.47460462916382,100.02731411412752,31.18190442898947,2020-12-31,1,3338
782.2094588324981,8758.235357430061,361.33663141636566,41.39322067428486,37.44360917835595,2020-12-31,1,3339
2026.750374030646,6698.7395507626425,325.0853990804913,71.31244907441261,40.62271700512925,2020-12-31,1,3340
773.6771977563598,6630.543637898394,179.56370416336165,44.47638673424144,31.38930390197754,2021-01-01,1,3341
5151.472542903755,11700.587828463356,192.73043082631477,55.07270756014789,269.40720367680615,2021-01-01,1,3342
802.8123327851861,12023.28941825536,215.9366149644763,42.601576643854216,164.3016362925954,2021-01-01,1,3343
866.3641993141066,9917.816784280658,264.7846054286374,51.702855628653296,145.65472554902067,2021-01-01,0,3344
751.7379886490518,9266.787240336434,199.32282889279344,40.384258106814215,29.63547890042323,2021-01-02,1,3345
646.8743215334348,7252.306122879589,1709.2539873051726,56.801786541569854,235.13411028427873,2021-01-02,1,3346
1294.5063960653968,10066.770430887602,1739.313723438087,101.7967753836608,194.69775201642352,2021-01-02,0,3347
826.5601499603006,9844.87130631824,210.9833706492435,38.07978272568171,24.841422360422847,2021-01-02,0,3348
3674.705708939182,110683.02053261043,265.86657592651954,84.21745346125422,31.501424991777064,2021-01-03,1,3349
6293.712272710855,11564.26783873772,198.89627380908792,51.22924574984144,42.41660800741481,2021-01-03,0,3350
2114.5000676813893,6693.850733733438,232.18069638997957,200.68459382059316,29.934572951783288,2021-01-03,0,3351
783.5628841070355,8554.239474789349,168.29618998018384,56.853724497819854,25.429372920236325,2021-01-03,1,3352
855.6675905570473,203843.14960720236,279.3320226370872,78.09110017419688,29.117379356397706,2021-01-04,1,3353
1080.446822383254,8413.04754793345,1293.8624030631845,246.07471869426985,248.65770891547143,2021-01-04,1,3354
1611.6532019983215,9234.175031225375,845.8745896860551,71.37086517406694,25.378967614842033,2021-01-04,0,3355
859.4230814500002,7202.514220078094,199.9602138816246,41.09924474395798,26.48751980811689,2021-01-04,0,3356
832.4094740035533,6911.148465872269,1806.24660788296,146.16465713836527,47.64544443228526,2021-01-05,1,3357
635.0808545557826,8086.823132561069,249.07935255741432,58.473650765767545,132.85096957139538,2021-01-05,1,3358
5087.060779300155,11813.977068599415,319.3166606326346,365.3629332179155,45.64685415077187,2021-01-05,1,3359
896.5697385453124,7341.626443293109,224.95592938183464,44.940569258604526,25.45647295584208,2021-01-05,1,3360
873.9622693391179,6635.475710690429,341.5143402299175,59.99891140235606,111.71130729395163,2021-01-06,1,3361
875.0993987671386,7008.058456141796,282.3151576752497,324.07109439481894,29.24773344505119,2021-01-06,0,3362
698.3679735246276,163143.6109515119,786.2993089637207,52.024977102694905,42.28700588067598,2021-01-06,1,3363
644.8683104838306,8604.274413109775,2022.149961551545,758.153966694581,34.41452417388554,2021-01-07,0,3364
2209.6652798209825,132534.45913309266,347.42516609231984,700.306228949108,32.154547828682254,2021-01-07,1,3365
744.3008915351892,12291.276952594795,262.86938560328963,53.37954346794737,80.47267224110786,2021-01-07,1,3366
6311.794078284028,9191.465026739228,195.7276248042756,37.283614714958176,37.31065838089318,2021-01-07,1,3367
785.2629278928398,72832.97158433692,208.95425927499065,43.22294637539191,26.75735908109725,2021-01-08,0,3368
867.5414890016776,151042.99972904852,2073.8439839557404,754.8360565043357,60.11986107884821,2021-01-08,0,3369
880.5473240984779,204512.7493385465,713.6388115094815,236.76719068557907,179.52036205181156,2021-01-08,1,3370
771.4145839976351,12665.938815960642,650.9321908599517,430.9563735842614,28.727990532864403,2021-01-08,0,3371
880.7983093978905,10727.464500670994,341.3935048568989,43.536224223177086,45.54147424473872,2021-01-09,1,3372
3046.326346185234,8886.819991835746,173.28926774162488,39.03683090299329,32.100002303473005,2021-01-09,0,3373
822.5287428735256,6579.646444126105,159.0882337758598,42.83117922129766,49.40072599254766,2021-01-09,1,3374
793.9355336889702,11734.607151621156,332.21692632121477,44.091829487336696,38.62178849840943,2021-01-09,1,3375
885.8748566031724,6849.820148324186,142.0208728098765,41.57772858554104,25.58029210453913,2021-01-10,1,3376
748.0043570848773,6773.742708705617,150.2923020101008,38.07164787550721,27.986473307126744,2021-01-10,1,3377
704.7203693085921,7343.543519181087,196.5120450322929,39.41822235888313,30.362222071113713,2021-01-10,0,3378
4674.663253395792,6519.962951559326,183.99212113155784,41.93561218028209,47.42112329178799,2021-01-10,0,3379
773.6866964987842,9353.114041591474,393.8453041667507,739.1397659059626,62.180562814958016,2021-01-11,1,3380
